motif_id	coef	abs_coef	std_err	ci_95_pct_lower	ci_95_pct_upper	auc	pval	padj	padj_sig	num_peaks	percent_peaks
MA0139.1 CTCF	-0.1411634912998685	0.1411634912998685	0.008746325138563656	-0.15830597356853054	-0.12402100903120643	0.6444174094456175	1.3408575326956174e-58	2.1338789877470255e-57	1	25780	10.959952385001275
MA0684.1 RUNX3	-0.13949092547769285	0.13949092547769285	0.009858142959949117	-0.1588125306336402	-0.12016932032174549	0.6411506166669985	1.872421122953321e-45	2.483187060678571e-44	1	19935	8.475044639061304
MA0677.1 Nr2f6	-0.13891244677583345	0.13891244677583345	0.025531861662165676	-0.18895397609193715	-0.08887091745972976	0.6295580261180448	5.3057071281447346e-08	1.5416774517572404e-07	1	2817	1.1976022447070827
MA0773.1 MEF2D	-0.1382261986261345	0.1382261986261345	0.029333067094141352	-0.19571795368674852	-0.08073444356552048	0.7452319740868943	2.449369815023033e-06	6.287092105842532e-06	1	2069	0.8796020746535158
MA0472.2 EGR2	-0.13753299900210164	0.13753299900210164	0.015796691656218508	-0.1684939457231743	-0.10657205228102899	0.7972487171428103	3.1355892092401163e-18	1.8580033931348348e-17	1	6119	2.6013944392483634
MA0464.2 BHLHE40	-0.13601285818385386	0.13601285818385386	0.01642987246783523	-0.16821481649139713	-0.10381089987631059	0.720801370869363	1.248539067966046e-16	6.751808357835802e-16	1	5774	2.454723237819913
MA0821.1 HES5	-0.13568939010537615	0.13568939010537615	0.06282593726216537	-0.25882596443419326	-0.012552815776559048	0.7245318155637627	0.03079070649406174	0.04513269346629576	1	405	0.17217923645948474
MA0510.2 RFX5	-0.13487777083109018	0.13487777083109018	0.0324964971008431	-0.19856973477245293	-0.07118580688972742	0.7009871188377294	3.317025073641376e-05	7.541154963339781e-05	1	1461	0.6211206530056967
MA0617.1 Id2	-0.1343248545161196	0.1343248545161196	0.013344942937262022	-0.16048046204889532	-0.10816924698334389	0.7147630880075024	7.84079534607496e-24	5.982634257210619e-23	1	9102	3.8695689142079757
MA0622.1 Mlxip	-0.1343248545161196	0.1343248545161196	0.013344942937262022	-0.16048046204889532	-0.10816924698334389	0.7147630880075024	7.84079534607496e-24	5.982634257210619e-23	1	9102	3.8695689142079757
MA0024.3 E2F1	0.13287849975629118	0.13287849975629118	0.024628889012834276	0.08460676431190176	0.1811502352006806	0.7035152175222967	6.843615786491318e-08	1.9648938108637445e-07	1	2145	0.9119122523594932
MA0865.1 E2F8	0.13147762002618943	0.13147762002618943	0.04729720622982014	0.038776799246378474	0.22417844080600038	0.6696100883240721	0.00543893902481541	0.009043250856185623	1	553	0.23509905620270385
MA0494.1 Nr1h3::Rxra	-0.13109910901362207	0.13109910901362207	0.023042309541715707	-0.1762612058360085	-0.08593701219123565	0.6137875591113401	1.2741548798009773e-08	3.899474000270024e-08	1	3540	1.5049740668310518
MA0663.1 MLX	-0.1279891640626638	0.1279891640626638	0.019124975349792718	-0.16547342695347386	-0.09050490117185375	0.703118943561591	2.1976124072854514e-11	8.384041855191756e-11	1	4168	1.771958166822549
MA0058.3 MAX	-0.12786888419673736	0.12786888419673736	0.012152334947565364	-0.15168702302203294	-0.10405074537144181	0.6860321776590763	6.82855328721251e-26	5.762885122692982e-25	1	11554	4.91199727914293
MA0844.1 XBP1	-0.12774596986868786	0.12774596986868786	0.0329701821143519	-0.19236633937654424	-0.0631256003608315	0.6922860619513427	0.00010680394113330847	0.0002296903290009761	1	1393	0.5922115466371907
MA0825.1 MNT	-0.12534828135436055	0.12534828135436055	0.013131618268495357	-0.15108578021933966	-0.09961078248938142	0.711587535665749	1.354109026477665e-21	9.198033265220236e-21	1	9373	3.984780205764816
MA0017.2 NR2F1	-0.1251616071022032	0.1251616071022032	0.01067446842056186	-0.1460831807606146	-0.10424003344379179	0.6143339701566292	9.453795869677561e-32	9.078903964500692e-31	1	16705	7.101862086557266
MA0117.2 Mafb	-0.12478522469464536	0.12478522469464536	0.009982379020893913	-0.14435032805562564	-0.10522012133366508	0.6679279698475554	7.413690113284093e-36	7.941202679037e-35	1	21985	9.346569169288326
MA0756.1 ONECUT2	0.1247711195717599	0.1247711195717599	0.03542380351669228	0.055341740483619714	0.19420049865990008	0.8027605602516183	0.00042791738322838505	0.0008604692507516623	1	1270	0.5399200748235694
MA0131.2 HINFP	0.12461968000155929	0.12461968000155929	0.01673853758827849	0.09181274917466352	0.15742661082845505	0.850805759535892	9.688882099498593e-14	4.497256107850597e-13	1	4525	1.923730975257206
MA0153.2 HNF1B	-0.12424569099857044	0.12424569099857044	0.03409651147708527	-0.19107362549211415	-0.057417756505026715	0.7810054245860301	0.000268494537482924	0.0005518503962287405	1	1671	0.7103987756143185
MA0059.1 MAX::MYC	-0.12347928986674428	0.12347928986674428	0.015708121846854196	-0.1542666429513453	-0.09269193678214326	0.6521701860773812	3.815160188303721e-15	1.949581857692819e-14	1	6954	2.9563812600969306
MA0511.2 RUNX2	-0.1231687312391279	0.1231687312391279	0.009264456444359291	-0.14132673220641212	-0.10501073027184368	0.6240208238874025	2.4826630385317103e-40	2.942219813749282e-39	1	21788	9.262817787603096
MA0147.3 MYC	-0.12278174901727822	0.12278174901727822	0.01261848353858331	-0.14751352229241305	-0.09804997574214339	0.6850456359931082	2.239108543154192e-22	1.6197187773206298e-21	1	10715	4.555309922625627
MA0485.1 Hoxc9	-0.12256863345066063	0.12256863345066063	0.017069909542991046	-0.15602504137427964	-0.08911222552704161	0.7222474706302053	6.951207446602268e-13	3.0486791714625696e-12	1	6894	2.9308732250658958
MA0833.1 ATF4	-0.12210163197930694	0.12210163197930694	0.022056734204788313	-0.16533203663726476	-0.07887122732134914	0.7023113726259211	3.098139231680978e-08	9.228147337146016e-08	1	3986	1.694583793895077
MA0493.1 Klf1	-0.12179576263314797	0.12179576263314797	0.007575083931738552	-0.1366426543192236	-0.10694887094707234	0.7354410399865867	3.611873103061165e-58	5.58837032890297e-57	1	35119	14.930278037581838
MA1143.1 FOSL1::JUND(var.2)	-0.12157490812053698	0.12157490812053698	0.007728036815362595	-0.1367215819498473	-0.10642823429122668	0.6741325402839776	9.176182023585461e-56	1.3813874019289467e-54	1	35021	14.888614913697815
MA0488.1 JUN	-0.11880035109934149	0.11880035109934149	0.014837156606632712	-0.14788064368132214	-0.08972005851736085	0.6906187161157432	1.1758955811190718e-15	6.1212508288161025e-15	1	8716	3.705467222174985
MA0089.1 MAFG::NFE2L1	-0.11864723909801914	0.11864723909801914	0.005853033791629216	-0.1301189745299083	-0.10717550366612996	0.7373376637735354	2.3158192809679082e-91	4.030972935934765e-90	1	94724	40.27038517132897
MA0052.3 MEF2A	-0.11789594663958536	0.11789594663958536	0.023022708036665347	-0.1630196252180303	-0.07277226806114043	0.7705519642913008	3.041536602633113e-07	8.304587684640411e-07	1	3441	1.4628858090298444
MA0732.1 EGR3	-0.11780361883644852	0.11780361883644852	0.02354362556351276	-0.16394827700643005	-0.07165896066646699	0.8412447722491221	5.626035150936756e-07	1.5065872976306602e-06	1	2643	1.1236289431170818
MA0492.1 JUND(var.2)	-0.11582775321243782	0.11582775321243782	0.016356859858189386	-0.14788660943465795	-0.0837688969902177	0.6883221841335525	1.428133102552437e-12	5.980978482118102e-12	1	6975	2.9653090723577926
MA0605.1 Atf3	-0.11549213246223411	0.11549213246223411	0.00837710148815437	-0.13191094967385356	-0.09907331525061465	0.6687262928188198	3.0669082333825036e-43	3.882427013622851e-42	1	27827	11.830201513476744
MA0757.1 ONECUT3	0.11542707738629136	0.11542707738629136	0.03447677453693889	0.04785384099078353	0.1830003137817992	0.8101222869938822	0.0008140692600904212	0.0015475651121855446	1	1350	0.5739307881982825
MA1102.1 CTCFL	-0.1149123608389964	0.1149123608389964	0.008736719042117357	-0.1320360155045917	-0.0977887061734011	0.6868272890389981	1.6397682628766802e-39	1.9028144217131476e-38	1	24173	10.276762180086727
MA0636.1 BHLHE41	-0.11348898983939228	0.11348898983939228	0.02726136756426624	-0.16692028843466253	-0.06005769124412203	0.7354164286741659	3.1409757410340776e-05	7.199685134798277e-05	1	1914	0.8137063174900093
MA1111.1 NR2F2	-0.11310628044395694	0.11310628044395694	0.00997986420848191	-0.13266645486318182	-0.09354610602473207	0.6204852348302952	8.960557079752451e-30	8.459373378681552e-29	1	20016	8.509480486353201
MA0626.1 Npas2	-0.11070177950462566	0.11070177950462566	0.010877724284162898	-0.13202172733534168	-0.08938183167390965	0.6697652146444708	2.5138075002099774e-24	1.972099686784447e-23	1	15088	6.414420542470879
MA0018.3 CREB1	-0.11058565915247777	0.11058565915247777	0.012806298749218742	-0.13568554347620684	-0.0854857748287487	0.6577778417681006	5.859602462842075e-18	3.399790178961495e-17	1	10355	4.402261712439419
MA0603.1 Arntl	-0.10966456872992962	0.10966456872992962	0.010535290533509725	-0.13031335874227445	-0.08901577871758479	0.6812456757565615	2.2496566419016966e-25	1.842733455204772e-24	1	15708	6.678003571124904
MA0842.1 NRL	-0.10855090679048547	0.10855090679048547	0.007357768258810489	-0.12297186758434601	-0.09412994599662493	0.6598402458636965	2.9325022843510808e-49	4.2984309799567155e-48	1	43484	18.48652325482527
MA0831.2 TFE3	-0.10810035751393603	0.10810035751393603	0.008477641088825887	-0.1247162287218917	-0.09148448630598036	0.6683076503375213	3.0686211862581086e-37	3.488208164787279e-36	1	27317	11.61338321571295
MA0104.4 MYCN	-0.10651272814446533	0.10651272814446533	0.013638785733463306	-0.1332442569749121	-0.07978119931401854	0.6757892734948302	5.739422919266238e-15	2.854338005385084e-14	1	8843	3.759459229657342
MA1131.1 FOSL2::JUN(var.2)	-0.10601055939698699	0.10601055939698699	0.013317166424919267	-0.13211172596595477	-0.0799093928280192	0.6686460326042614	1.7142283586177506e-15	8.840974034723028e-15	1	9671	4.111470113085622
MA0698.1 ZBTB18	-0.1051838453177478	0.1051838453177478	0.017213951613514057	-0.1389225705118505	-0.0714451201236451	0.6363627189299643	9.939203140861392e-10	3.3350217767830094e-09	1	6910	2.9376753677408383
MA1124.1 ZNF24	0.10436901659687828	0.10436901659687828	0.022900397673751162	0.059485061924681164	0.14925297126907539	0.7302504552099963	5.176120392087628e-06	1.2757075479614199e-05	1	3242	1.3782841595102457
MA0060.3 NFYA	0.10353785761289562	0.10353785761289562	0.01010393799509917	0.0837345030404754	0.12334121218531584	0.6493899894091564	1.2172364919176547e-24	9.685724657116195e-24	1	15125	6.430150497406683
MA0002.2 RUNX1	-0.10317182291743979	0.10317182291743979	0.0072661247254355976	-0.11741316568646955	-0.08893048014841003	0.6395265523684033	9.290750165515743e-46	1.2621824005346995e-44	1	41866	17.7986565768217
MA0826.1 OLIG1	-0.10281968478875979	0.10281968478875979	0.026817717056120505	-0.1553814443663415	-0.05025792521117808	0.7416160989391577	0.00012606547855436448	0.0002680094334151947	1	2918	1.2405407703426579
MA0733.1 EGR4	-0.10267654144058878	0.10267654144058878	0.01803898203001239	-0.1380322965371783	-0.06732078634399927	0.7690086541227329	1.2561467977444154e-08	3.865600919025632e-08	1	4541	1.9305331179321485
MA0137.3 STAT1	-0.10235980347593096	0.10235980347593096	0.011891636503298672	-0.12566698273963817	-0.07905262421222374	0.6418300851107764	7.453206447403929e-18	4.2798309187669986e-17	1	12746	5.418756908426154
MA0692.1 TFEB	-0.10137481688821746	0.10137481688821746	0.009616043130536201	-0.12022191509785221	-0.08252771867858272	0.6598621943541373	5.51578189038435e-26	4.726600789144743e-25	1	20864	8.86999404812516
MA0602.1 Arid5a	0.10132154721028425	0.10132154721028425	0.01561663053011264	0.07071351381139482	0.13192958060917367	0.8043209114211954	8.695193200711217e-11	3.165504975683757e-10	1	7137	3.034180766941587
MA0594.1 Hoxa9	-0.09839208726238559	0.09839208726238559	0.015598776073319085	-0.1289651265689961	-0.06781904795577506	0.723956782340463	2.8324914647844524e-10	9.985428771423672e-10	1	8350	3.549868208485673
MA1107.1 KLF9	-0.09624723557918198	0.09624723557918198	0.008873075648346895	-0.11363814428204128	-0.07885632687632269	0.7374776832553902	2.0582874824019782e-27	1.819787504282384e-26	1	24286	10.32480231272851
MA0823.1 HEY1	-0.09601733763435605	0.09601733763435605	0.013350991040244488	-0.12218479923115219	-0.0698498760375599	0.7511205834647978	6.395386995726309e-13	2.8271671084282175e-12	1	8642	3.6740073123033756
MA1140.1 JUNB(var.2)	-0.09589360850999332	0.09589360850999332	0.011435249672238723	-0.11830628602180467	-0.07348093099818197	0.6702023858650561	5.0385984275627327e-17	2.778712202131131e-16	1	13303	5.655556500297593
MA1126.1 FOS::JUN(var.2)	-0.0947586086767072	0.0947586086767072	0.016752223478195907	-0.12759236335493748	-0.06192485399847691	0.6944805439135556	1.545094241539443e-08	4.702827828073605e-08	1	6077	2.583538814726639
MA0039.3 KLF4	-0.09463348731144515	0.09463348731144515	0.008401793457789998	-0.11110069989425779	-0.07816627472863251	0.6744061815442477	1.9873720321558892e-29	1.8449437031847172e-28	1	27312	11.61125754612703
MA0600.2 RFX2	-0.0943422004380708	0.0943422004380708	0.03293626916606471	-0.1588961017886747	-0.0297882990874669	0.6976899698359713	0.004178180323992431	0.007095263537999341	1	1387	0.5896607431340872
MA0763.1 ETV3	0.09400882717875197	0.09400882717875197	0.009533549032851004	0.07532341442951734	0.1126942399279866	0.6138976390612334	6.153079335709338e-23	4.569686919986801e-22	1	15169	6.448856389762775
MA0518.1 Stat4	-0.0938734433494018	0.0938734433494018	0.01070347308099975	-0.11485186509765528	-0.07289502160114832	0.6377266847570245	1.7807656222238604e-18	1.0899851116249343e-17	1	16150	6.8659127625201934
MA0874.1 Arx	0.09376252482809296	0.09376252482809296	0.040327495509090656	0.0147220860435745	0.1728029636126114	0.7430468443961135	0.020070504675593015	0.03054445656914019	1	945	0.40175155173879773
MA0818.1 BHLHE22	-0.09364182524411507	0.09364182524411507	0.022465139787659422	-0.13767269013558533	-0.049610960352644805	0.7476310334728807	3.068569104624024e-05	7.06278095568422e-05	1	4108	1.7464501317915144
MA0798.1 RFX3	-0.09362942231245383	0.09362942231245383	0.025443990027471105	-0.1434987263892935	-0.04376011823561417	0.6793310385029148	0.00023339436357012585	0.00048327383088684055	1	2339	0.9943882322931723
MA0071.1 RORA	-0.09344860454005503	0.09344860454005503	0.010539649629935022	-0.11410593822439859	-0.07279127085571148	0.6229398288149777	7.555805489742213e-19	4.676204064207125e-18	1	17508	7.443244622055948
MA0669.1 NEUROG2	-0.09335808544239224	0.09335808544239224	0.01901776856929434	-0.13063222690452697	-0.0560839439802575	0.6796632101479587	9.154542552356062e-07	2.416625687991624e-06	1	5636	2.396054757248533
