Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
+	-40.0	0.002478638479529469	0.0033568638871018094	0.009069126966818948	-0.004111850007760009	0.4605263359607171	0.9630442037235101
+	-39.0	0.002546306101790268	0.0035101555513600926	0.009437750178126248	-0.004345137974545713	0.46843716302655714	0.9630442037235101
+	-38.0	-0.0003139927687513678	0.0029387164132082854	0.005455552062385374	-0.00608353759988811	0.9149404031097723	0.9832982974358637
+	-37.0	-0.001514567856674539	0.003107999019936033	0.004587327378964539	-0.007616463092313617	0.626186011761435	0.9832982974358637
+	-36.0	-0.0008341274775394917	0.0034306877471216852	0.00590129846206007	-0.007569553417139054	0.8079689252371087	0.9832982974358637
+	-35.0	0.00012839480830965856	0.0028164001933362985	0.005657797749281447	-0.00540100813266213	0.9636511490120758	0.9832982974358637
+	-34.0	0.0007239956556068302	0.0024932778565518537	0.005619016592367385	-0.004171025281153725	0.7716104679602162	0.9832982974358637
+	-33.0	0.0003775867678094049	0.0027100966858934353	0.005698285374759016	-0.004943111839140207	0.8892318268278476	0.9832982974358637
+	-32.0	-0.00039350159213921774	0.0030030143040588562	0.005502278476308124	-0.00628928166058656	0.8957840549129934	0.9832982974358637
+	-31.0	-0.003133097739450541	0.0028624980651380857	0.002486808571218647	-0.00875300405011973	0.27408999027794967	0.9562415718883409
+	-30.0	-0.008590262568601178	0.003821154110354007	-0.0010882389479207324	-0.016092286189281622	0.024874951772057195	0.5008156956774182
+	-29.0	-0.011313355955259948	0.004016882801821264	-0.003427060665804489	-0.019199651244715406	0.004989581992593335	0.18835672022039837
+	-28.0	-0.004653994966869108	0.003940462403041108	0.003082265118510943	-0.01239025505224916	0.23796430024211682	0.9333145282223282
+	-27.0	0.002803515881255338	0.004404733732813551	0.011451274006696096	-0.005844242244185419	0.5246686505984124	0.9755548338072447
+	-26.0	0.004817436373992379	0.0043615035917284216	0.013380321309245068	-0.00374544856126031	0.26973238906757296	0.9562415718883409
+	-25.0	0.0049989821506100296	0.004724456644677783	0.014274448232235778	-0.00427648393101572	0.29036385907837403	0.9630442037235101
+	-24.0	0.0010947126557339087	0.00423156233384298	0.00940248555996014	-0.007213060248492322	0.7959398107963779	0.9832982974358637
+	-23.0	-0.0011980200290498406	0.0035055581470566145	0.005684398021461886	-0.008080438079561568	0.7326404170782602	0.9832982974358637
+	-22.0	-0.0010672151307317558	0.0035434213069538254	0.005889539183562894	-0.008023969445026405	0.7633631912651685	0.9832982974358637
+	-21.0	-0.0003049244510309405	0.0035600382025578548	0.006684453604605631	-0.0072943025066675125	0.9317670253313074	0.9832982974358637
+	-20.0	0.001486780740934473	0.004079922932567646	0.009496841923167895	-0.006523280441298949	0.7156566823221536	0.9832982974358637
+	-19.0	0.005394736198987392	0.004449213960482071	0.014129821793822356	-0.0033403493958475703	0.225715995629734	0.9150855197085197
+	-18.0	0.009867055795927955	0.005608887129631972	0.020878913082241726	-0.0011448014903858179	0.07897420473875874	0.5365778258314767
+	-17.0	0.012700066651855323	0.0054616309276633804	0.023422817696034905	0.00197731560767574	0.020333536475595482	0.5008156956774182
+	-16.0	0.012465684884234551	0.005307764793089195	0.022886352489049425	0.0020450172794196763	0.019116791914120388	0.5008156956774182
+	-15.0	0.0022724327826762055	0.0049796560693589325	0.012048928672745006	-0.007504063107392596	0.6482817006271333	0.9832982974358637
+	-14.0	-0.008708025907191504	0.005003241254332409	0.0011147744787597582	-0.018530826293142767	0.08220551751461172	0.5365778258314767
+	-13.0	-0.009060175839413095	0.0049494937490186484	0.0006571027479475525	-0.01877745442677374	0.06758744313182358	0.5365778258314767
+	-12.0	-0.0035169863177817633	0.005680365541293006	0.007635203631691759	-0.014669176267255286	0.5360161593792261	0.9755548338072447
+	-11.0	-0.0005445089514084795	0.00536478033809948	0.009988096553072395	-0.011077114455889353	0.9191844177709985	0.9832982974358637
+	-10.0	0.0014462021798047821	0.00520964034810073	0.011674223300649026	-0.00878181894103946	0.781398790795397	0.9832982974358637
+	-9.0	0.002369246498004663	0.005339047400428908	0.01285133085084943	-0.008112837854840103	0.657351610185327	0.9832982974358637
+	-8.0	-0.001886869343491964	0.004763145522496187	0.007464554123486243	-0.01123829281047017	0.6921204207035057	0.9832982974358637
+	-7.0	-0.004662952481920412	0.004028583081432468	0.0032463138187732435	-0.012572218782614067	0.24746807822697614	0.9484087852955029
+	-6.0	-0.003738271277527177	0.00443117105533197	0.004961390909428219	-0.012437933464482572	0.3991580351443865	0.9630442037235101
+	-5.0	-0.003803383164476406	0.00502319504560202	0.006058592247946867	-0.01366535857689968	0.4492009682757685	0.9630442037235101
+	-4.0	-0.0026539415506207165	0.005525002149456359	0.008193225413208403	-0.013501108514449838	0.6311245973562187	0.9832982974358637
+	-3.0	0.0009217170291685097	0.00555704109235028	0.011831785645071946	-0.009988351586734926	0.8683103054138948	0.9832982974358637
+	-2.0	0.0018883417828256387	0.005836168981475286	0.013346418659304691	-0.009569735093653413	0.7463669631802698	0.9832982974358637
+	-1.0	0.005390537730001715	0.005261596949688307	0.015720564590762105	-0.004939489130758674	0.3059428165332362	0.9630442037235101
+	0.0	0.009549872454049885	0.004999322472417963	0.019364979144945296	-0.0002652342368455272	0.05650295562743802	0.5365778258314767
+	1.0	0.005544144634877439	0.005034540032230185	0.015428393516311076	-0.004340104246556199	0.2711707636015582	0.9562415718883409
+	2.0	0.00024051177133409892	0.005204011075627824	0.010457481012604955	-0.009976457469936756	0.9631505055600467	0.9832982974358637
+	3.0	-0.0022551258488879506	0.004841864183991826	0.007250844972338139	-0.01176109667011404	0.6415322174698614	0.9832982974358637
+	4.0	-0.0038022578714184243	0.005156928854457271	0.0063222754394672885	-0.013926791182304138	0.46117541894334835	0.9630442037235101
+	5.0	-0.0015675753026152324	0.004950816986997432	0.008152301181162551	-0.011287451786393017	0.7516170777100974	0.9832982974358637
+	6.0	0.0033737425649640286	0.005123999084594727	0.013433625274435108	-0.006686140144507051	0.510480351303416	0.9735469295828667
+	7.0	0.004259121170980009	0.00518280527145519	0.014434457324653703	-0.005916214982693685	0.4114765557161222	0.9630442037235101
+	8.0	0.005849343018710876	0.005225204204504444	0.016107920462330262	-0.004409234424908512	0.2633250893661704	0.9562415718883409
+	9.0	0.0067367063165481985	0.004969905382947746	0.01649405880709371	-0.0030206461739973123	0.17568634764254423	0.7802540733536523
+	10.0	0.0028411415206022195	0.0047406562707219685	0.012148412123511308	-0.006466129082306869	0.5491533832689788	0.9755548338072447
+	11.0	-0.00046679484978084007	0.004456070836699153	0.008281752763559275	-0.009215342463120956	0.9165997482104499	0.9832982974358637
+	12.0	-0.004881313064009402	0.005154041691209169	0.0052375519157233374	-0.015000178043742141	0.3439156808110072	0.9630442037235101
+	13.0	-0.01129946967094049	0.006340944282024256	0.0011496261800398588	-0.02374856552192084	0.07517592947905574	0.5365778258314767
+	14.0	-0.010753508046170455	0.005528511560713235	0.00010054890047103866	-0.021607564992811946	0.05215459847232111	0.5365778258314767
+	15.0	-0.004056776693827424	0.004266120978635013	0.0043188447613970605	-0.012432398149051909	0.3419619178855795	0.9630442037235101
+	16.0	0.0005943580697713249	0.004016745834666211	0.008480384453340555	-0.007291668313797905	0.8824081249537217	0.9832982974358637
+	17.0	0.00273795011633016	0.004421226209275258	0.011418087712581577	-0.005942187479921257	0.5359331846531812	0.9755548338072447
+	18.0	0.0026468062583813686	0.004485834072264756	0.011453787656330172	-0.006160175139567436	0.5553525340884437	0.9805992757215518
+	19.0	0.0027903676797409976	0.003939714968858944	0.010525160337027975	-0.004944424977545979	0.4790106768485657	0.9721910344591048
+	20.0	0.004049562716074954	0.00415534179507774	0.012207692798869718	-0.0041085673667198095	0.3301161732131228	0.9630442037235101
+	21.0	-0.0016852990070113543	0.005022757157136082	0.008175816704515325	-0.011546414718538034	0.7373217476519225	0.9832982974358637
+	22.0	-0.010082220221321863	0.005950122298735288	0.001599579764210289	-0.021764020206854015	0.09061413615034872	0.5365778258314767
+	23.0	-0.010849692579915927	0.005036684853420051	-0.0009612327981197745	-0.02073815236171208	0.03156316866025079	0.5193596532267718
+	24.0	-0.007878119830847406	0.004320063896633193	0.0006034070742238218	-0.016359646735918634	0.06862810930314908	0.5365778258314767
+	25.0	-0.004336047323871419	0.00401109071033616	0.003538876425499683	-0.01221097107324252	0.2800551271957619	0.9566385193791822
+	26.0	-0.0027511142039568686	0.0033229008420762422	0.0037726950658360835	-0.009274923473749822	0.40798896864049106	0.9630442037235101
+	27.0	-0.003090985024812638	0.0030393226470394347	0.002876078754995624	-0.0090580488046209	0.30949838670845026	0.9630442037235101
+	28.0	-0.002639989643650197	0.0032050021272295886	0.0036523505678206026	-0.008932329855120998	0.41037949280054287	0.9630442037235101
+	29.0	-0.002411474957000794	0.0034488388554045225	0.004359586824322712	-0.009182536738324299	0.48464595594776516	0.9721910344591048
+	30.0	-0.0022540488798499323	0.0032412451302141197	0.004109446761792501	-0.008617544521492364	0.48701379315249416	0.9721910344591048
+	31.0	-0.0017759576432215616	0.0038403239175467657	0.005763701817891041	-0.009315617104334165	0.6438993734083596	0.9832982974358637
+	32.0	-0.0028248953953327336	0.0037680656387819233	0.004572900299381466	-0.010222691090046934	0.45368574525045247	0.9630442037235101
+	33.0	-0.0031572626846042987	0.003322960988704552	0.0033666646703046296	-0.009681190039513227	0.3423645303262264	0.9630442037235101
+	34.0	-0.0017728494306619858	0.0035877819010559035	0.005270997477956314	-0.008816696339280285	0.6213624492555218	0.9832982974358637
+	35.0	-0.0010914144897017162	0.004298287163901354	0.00734735843094035	-0.009530187410343782	0.7996315473136965	0.9832982974358637
+	36.0	-0.00279468809920884	0.004636247175870613	0.006307597446000975	-0.011896973644418656	0.5468388675869984	0.9755548338072447
+	37.0	-0.0029596016037303817	0.0038094155619843952	0.004519375873141651	-0.010438579080602414	0.43746439833189965	0.9630442037235101
+	38.0	-0.005110969732938041	0.0033291920344204855	0.001425190955354592	-0.011647130421230674	0.1251775058257134	0.6632211712169377
+	39.0	-0.006802828002410115	0.0035446893655742325	0.0001564158753640417	-0.013762071880184272	0.055361771710762675	0.5365778258314767
+	40.0	-0.0032203421851744124	0.003744463909984625	0.004131116533376891	-0.010571800903725715	0.3900621170447315	0.9630442037235101
+	41.0	0.00026326585383561825	0.004591598073669709	0.009277892380413932	-0.008751360672742695	0.954293218164799	0.9832982974358637
+	42.0	0.00023706845425821373	0.004145068532319738	0.0083750291699858	-0.007900892261469372	0.9544075196991423	0.9832982974358637
+	43.0	0.002008935144766618	0.003064758087138674	0.00802593600298526	-0.004008065713452025	0.5123596280843228	0.9735469295828667
+	44.0	0.006000303680349018	0.00291448781918178	0.01172228081873288	0.00027832654196515566	0.03987656778945239	0.5365778258314767
+	45.0	0.005955618820052826	0.002907182977541108	0.011663254455071211	0.000247983185034442	0.0408670617643523	0.5365778258314767
+	46.0	0.0008451964496537783	0.0029336562700597963	0.006604806765634188	-0.004914413866326632	0.7733510554843714	0.9832982974358637
+	47.0	-0.00266821949758132	0.0033559605571943318	0.003920495493505845	-0.009256934488668486	0.4268373288948709	0.9630442037235101
+	48.0	-0.0029591809020030205	0.0028228320722520064	0.0025828496656379596	-0.008501211469644	0.29485364343581394	0.9630442037235101
+	49.0	-0.0021975694129751306	0.0024938698137022177	0.0026986137057849495	-0.007093752531735211	0.37851191105114523	0.9630442037235101
+	50.0	-0.0010770802743151626	0.002708300984684194	0.0042400928551220626	-0.006394253403752388	0.6909730426275204	0.9832982974358637
+	51.0	-0.0002453824664439212	0.0033646175690514512	0.0063603287267227785	-0.006851093659610621	0.941882002847674	0.9832982974358637
+	52.0	0.0018081003374485268	0.003771794898509223	0.009213217640701373	-0.00559701696580432	0.6318191850467825	0.9832982974358637
+	53.0	0.003645463594174967	0.0037661352998489103	0.011039469478833577	-0.003748542290483642	0.3333922732774799	0.9630442037235101
+	54.0	0.0008416097721469153	0.0035565030199540574	0.007824047248411082	-0.006140827704117251	0.8130041039209375	0.9832982974358637
+	55.0	-0.0020227616649097094	0.0036345647579492544	0.005112933435987943	-0.00915845676580736	0.578019468695742	0.9832982974358637
+	56.0	-0.001755106032691537	0.003770491668021851	0.005647452654599455	-0.00915766471998253	0.6417261661563948	0.9832982974358637
+	57.0	-0.00027940605937031775	0.003229016846075452	0.006060081946411499	-0.006618894065152135	0.9310695238190287	0.9832982974358637
+	58.0	0.0008577454523342458	0.003275667438218267	0.007288821976680603	-0.0055733310720121115	0.7935096965770686	0.9832982974358637
+	59.0	0.004426976265965706	0.0024992764284267627	0.009333774123152994	-0.0004798215912215813	0.0769362262037696	0.5365778258314767
+	60.0	0.00776547268518559	0.0023171567139655316	0.012314717206332955	0.0032162281640382255	0.0008466402220969433	0.04261422451221281
+	61.0	0.0068387752174595895	0.002169837827916175	0.011098790429608419	0.00257876000531076	0.0016907306781100567	0.07294295211274816
+	62.0	0.007385354489512718	0.0018100796916491607	0.010939061094873354	0.0038316478841520815	5.007928730330892e-05	0.0030247889531198587
+	63.0	0.013369538506070595	0.0028536836132616633	0.01897213951465812	0.007766937497483072	3.351369362001296e-06	0.0003373711824414638
+	64.0	0.014767722415647916	0.0033752540389370604	0.021394316055849735	0.008141128775446097	1.3933433130215488e-05	0.0010519742013312694
+	65.0	0.006249874550543376	0.0028189006576208792	0.011784186621475342	0.0007155624796114108	0.026927859414723976	0.508263346452915
+	66.0	-0.0016040743662781027	0.002602000239376247	0.0035043998520015527	-0.006712548584557759	0.537775701771702	0.9755548338072447
+	67.0	-0.004155136919989534	0.002544446806136397	0.0008403433694541534	-0.00915061720943322	0.1029046826236696	0.5863625311763815
+	68.0	-0.0024880491035583286	0.001397151754705336	0.00025496129664338407	-0.005231059503760041	0.07536947032500653	0.5365778258314767
+	69.0	-0.000551253781657137	0.0003072573717910136	5.1980737086423446e-05	-0.0011544883004006975	0.0732178603996019	0.5365778258314767
+	70.0	-4.515656860017213e-05	2.517037045887222e-05	4.260101931926051e-06	-9.45732391322703e-05	0.07322970307936338	0.5365778258314767
+	71.0	-1.3627350452175956e-06	7.598615864614478e-07	1.290916138106583e-07	-2.8545617042458494e-06	0.07333163651046251	0.5365778258314767
+	72.0	-1.513531426643004e-08	8.440932029616906e-09	1.4366610158957406e-09	-3.1707289548755824e-08	0.07338177394270023	0.5365778258314767
+	73.0	-6.185094168602301e-11	3.449589553539592e-11	5.874414488918094e-12	-1.2957629786096412e-10	0.07339640869707446	0.5365778258314767
+	74.0	-9.416144079732458e-14	5.186216719608711e-14	7.65889727029629e-15	-1.9598177886494545e-13	0.06984906013093117	0.5365778258314767
+	75.0	-1.2288347422950707e-15	1.2174793435797215e-16	-9.898085599048654e-16	-1.467860924685276e-15	1.743741469834876e-22	2.6330496194506628e-20
