Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
+	-46.0	0.002058584896237909	0.0003687466878975295	0.002781381906119762	0.001335787886356056	2.4158469712429533e-08	1.0422654075933884e-06
+	-45.0	0.002700201382605209	0.00041972564497388395	0.0035229245449137484	0.0018774782202966695	1.2924427636634477e-10	9.75794286565903e-09
+	-44.0	0.002228334314672051	0.00044234566486155456	0.003095395997908051	0.0013612726314360508	4.778298604213043e-07	7.215230892361695e-06
+	-43.0	0.0014801588489694265	0.000444247096034947	0.002350947613184676	0.0006093700847541769	0.0008651354244154703	0.004665551753097715
+	-42.0	0.0010766659000057428	0.00048012646056974536	0.0020177834244603787	0.0001355483755511067	0.0249481123064556	0.06331369677772765
+	-41.0	0.001059865084665209	0.0004915526933744581	0.0020233796832537163	9.635048607670193e-05	0.031089505242920663	0.07511224466689632
+	-40.0	0.0008404826868412835	0.00047632838195228304	0.0017741554261409657	-9.319005245839868e-05	0.07767069167664668	0.15231525250874867
+	-39.0	0.00016333556658813033	0.00048288057269099287	0.0011098515503956278	-0.0007831804172193672	0.7351783274106929	0.8315500182697725
+	-38.0	-0.0005021582288202743	0.0004873341767594719	0.00045308746513661664	-0.0014574039227771654	0.3028325416201645	0.4250251226477846
+	-37.0	-0.0006882066093465812	0.0005109831126358123	0.0003133944301613905	-0.001689807648854553	0.1780587785773944	0.2957210920121917
+	-36.0	-0.0007297869429002905	0.0005343315519065471	0.0003175804252126039	-0.0017771543110131848	0.1720270103712164	0.28862309517837414
+	-35.0	-0.00046040716490409675	0.0005429781207997301	0.0006039087327735343	-0.001524723062581728	0.39649272800917845	0.5251789642928592
+	-34.0	0.00048411573395942825	0.0005475294109294854	0.0015573528206398637	-0.0005891213527210073	0.3766141172404416	0.5077565330652382
+	-33.0	0.0012632846587088062	0.0005628074566742158	0.002366468931746609	0.0001601003856710032	0.024809639778065454	0.06331369677772765
+	-32.0	0.0009501808518085301	0.0006000606343235562	0.0021263867581173095	-0.0002260250545002495	0.113337440945174	0.20619221184001535
+	-31.0	0.00029641569157762027	0.0006420101961105216	0.0015548488254673524	-0.000962017442312112	0.6443046022392855	0.7660629522687569
+	-30.0	-7.173283376580916e-06	0.0006936376335754014	0.0013524571185896232	-0.0013668036853427851	0.991748947098742	0.998699013275916
+	-29.0	-0.0004124608869048697	0.0007217189529197654	0.0010022129753060108	-0.0018271347491157503	0.5676719685972053	0.7000611344985984
+	-28.0	-0.0005228906646212537	0.0007011654233641212	0.0008514952975408371	-0.0018972766267833445	0.45583480238002216	0.5784122282301122
+	-27.0	-0.0004225736366912204	0.000749469755722841	0.0010464958253886354	-0.0018916430987710763	0.5728793898340088	0.7004436264367233
+	-26.0	-0.0011514643175608175	0.0008374965910023987	0.0004901505135152949	-0.00279307914863693	0.16918957189661024	0.28615711158880397
+	-25.0	-0.0018522192339567936	0.0008878556166928531	-0.0001118934059164483	-0.003592545061997139	0.03698237112788311	0.08657888434589689
+	-24.0	-0.0018555257640174884	0.0009429830277033854	-7.142211938647317e-06	-0.0037039093160963297	0.04912142334888707	0.10828226168878756
+	-23.0	-0.001924926616478112	0.0009710006519853941	-2.162445571835263e-05	-0.0038282287772378716	0.04745362913207653	0.1061555259102749
+	-22.0	-0.0017596853147213833	0.001004055596152937	0.00020840933256167427	-0.003727779962004441	0.07969793671245269	0.1542870313279533
+	-21.0	-0.0016773106236764982	0.0010484103547881319	0.00037772578598100335	-0.003732347033334	0.10965358302039856	0.20439646261129651
+	-20.0	-0.0022537296824776845	0.0011146200973657877	-6.891257097025759e-05	-0.004438546793985112	0.043199618443947055	0.09958996007688557
+	-19.0	-0.0022686033751444534	0.0011747846515919615	3.414499194522719e-05	-0.004571351742234134	0.053494685234686395	0.1153945773764581
+	-18.0	-0.0013780924028564394	0.0011894960585726358	0.0009534924563992162	-0.003709677262112095	0.24666018114172947	0.36876918170694206
+	-17.0	-0.0006212442878561015	0.0012040838411754176	0.00173893474184815	-0.0029814233175603534	0.605899645762813	0.7261178294459107
+	-16.0	-0.0007495213783116144	0.0012515896086985653	0.0017037758483685933	-0.003202818604991822	0.5492795728285722	0.6826437489474436
+	-15.0	-0.0012493768341866184	0.00133355264529918	0.0013645798362801706	-0.0038633335046534076	0.3488383184322209	0.4745458205699582
+	-14.0	-0.001977462291199823	0.0013897949274827967	0.0007467374125618067	-0.004701661994961453	0.1548050037595899	0.267149206487978
+	-13.0	-0.003356036470615391	0.0013937700792379416	-0.0006240448926573376	-0.006088028048573444	0.016059015148719737	0.04490576458253112
+	-12.0	-0.004689680882543298	0.001427837756315509	-0.0018909117146204799	-0.007488450050466116	0.0010244487611385854	0.005334198721790565
+	-11.0	-0.005754684649535305	0.0015325767074941127	-0.0027506119406865994	-0.00875875735838401	0.00017415529790826775	0.0012828024382511428
+	-10.0	-0.006353745362837649	0.0015518066779550191	-0.0033119791218015515	-0.009395511603873747	4.257707898105882e-05	0.000389644783402417
+	-9.0	-0.004982929805499832	0.0015326234410124927	-0.001978765492174517	-0.007987094118825148	0.001151923602038787	0.0055219194891383125
+	-8.0	-0.003092576015271191	0.0015773393531962362	-7.620262163655217e-07	-0.006184390004326017	0.049943569582949064	0.10929679720326534
+	-7.0	-0.002795229896809423	0.0016410026965989887	0.00042137348225445475	-0.006011833275873301	0.0885231220249865	0.16813825692796175
+	-6.0	-0.0032735444048730554	0.0016617254532367465	-1.6321416126221285e-05	-0.00653076739361989	0.0488631774457349	0.10828226168878756
+	-5.0	-0.0024620596407187215	0.0016705277376991015	0.0008124171027012604	-0.005736536384138704	0.14055369521358899	0.24535962979482007
+	-4.0	-0.0012057092072928226	0.0016931624283113528	0.002113134813803379	-0.0045245532283890244	0.4764125216885562	0.6019940650625271
+	-3.0	-0.0014829230458061674	0.0016590579756903337	0.0017690712999243261	-0.004734917391536661	0.37142693560527795	0.5030086751246365
+	-2.0	-0.0022491651560259756	0.0016039441006065061	0.0008947979980462963	-0.005393128310098248	0.16085787269770424	0.2744580652808287
+	-1.0	-0.002979053050488877	0.0015945120383306385	0.00014642189302105065	-0.006104527993998805	0.06174028148433837	0.12859010350531164
+	0.0	-0.003648329116653369	0.001613747230414622	-0.00048515040581721116	-0.006811507827489526	0.023789156880543182	0.061404490409607194
+	1.0	-0.0031834740571790665	0.0016413498598050907	3.3809812138817664e-05	-0.00640075792649695	0.05245629160980981	0.11396978464865153
+	2.0	-0.0017041843169655225	0.0016086079476229282	0.0014489206539383438	-0.004857289287869389	0.2894300916290435	0.4142553918102897
+	3.0	-0.0007117986868218475	0.001531817795199404	0.0022907864438183444	-0.003714383817462039	0.6421713510120934	0.7660629522687569
+	4.0	2.5616507634445974e-05	0.0015140485278749526	0.0029933712961686936	-0.002942138280899802	0.9865013238646969	0.998699013275916
+	5.0	0.00032826295083849047	0.0014601958568366384	0.0031904586906323163	-0.002533932788955335	0.8221325531716115	0.8995798226732851
+	6.0	-0.00019549357051030532	0.001400155244235534	0.002549013857269142	-0.002940000998289753	0.888960185871573	0.9520070075645923
+	7.0	-0.0004598831980796285	0.001346466597434069	0.0021793866922619623	-0.0030991530884212195	0.732696428758872	0.8315500182697725
+	8.0	-0.00020942817140580378	0.0012638881600774386	0.0022679760003786764	-0.002686832343190284	0.8683944179186585	0.9366254078979817
+	9.0	0.0002303275961543601	0.001217018667190752	0.002615860761567686	-0.002155205569258966	0.8498954256590887	0.9232676926224632
+	10.0	0.0003128525848041754	0.0011356638408238702	0.0025389184867345	-0.0019132133171261495	0.7829518951519905	0.8661226092890152
+	11.0	-0.000589377225272825	0.001055460353113362	0.0014794782039891708	-0.002658232654534821	0.5765755357938911	0.7021202089103029
+	12.0	-0.0018110020573970237	0.0010161222080946834	0.00018074490004135312	-0.0038027490148354005	0.07472869879944888	0.14945739759889776
+	13.0	-0.0018403130121688706	0.0009627365553900299	4.679032022293357e-05	-0.003727416344560675	0.05595654033465076	0.11817395231513657
+	14.0	-0.0010478744998166948	0.0009321494314368302	0.000779273631728934	-0.0028750226313623236	0.2609705792419892	0.3863387986817683
+	15.0	9.379232720720981e-05	0.0008964616512240916	0.001850987231581734	-0.0016634025771673144	0.9166749543267873	0.971353811251543
+	16.0	0.0016242240549559361	0.0008188267819834224	0.0032292433515448853	1.9204758366986926e-05	0.04732139307527681	0.1061555259102749
+	17.0	0.0025100731080283318	0.0007790855572068504	0.00403719383798519	0.0009829523780714743	0.0012769059530912804	0.00602539996614948
+	18.0	0.0020515681866296875	0.0007591176510664104	0.0035395489233998882	0.0005635874498594868	0.006889447434340091	0.025067628014104906
+	19.0	0.0012924213562943588	0.0007370876646641945	0.002737220123376782	-0.00015237741078806435	0.0795540004123909	0.1542870313279533
+	20.0	0.0016102523662064718	0.0007090255675880702	0.003000045351478935	0.00022045938093400862	0.023158411767438214	0.060291727187640864
+	21.0	0.0019632807150472796	0.0006501683274167713	0.003237704969963757	0.0006888564601308022	0.002535544413954213	0.010784991732593978
+	22.0	0.0016647577474674415	0.0006482466228559644	0.002935415182623863	0.00039410031231102	0.010236949128103344	0.03435065151874678
+	23.0	0.0015546235992633045	0.0006276702728479891	0.002784948402973339	0.00032429879555327017	0.013268559143707321	0.04088882511632256
+	24.0	0.0015049705405657428	0.0005677396244585187	0.0026178225780709528	0.000392118503060533	0.008039527936214591	0.028231830659730308
+	25.0	0.0016334816317380724	0.0005608789792997236	0.002732885809318326	0.000534077454157819	0.0035931421131162496	0.014092583352741652
+	26.0	0.001650703130751453	0.0005361084906315902	0.0027015535565821738	0.0005998527049207321	0.0020809358077096946	0.009379740506392953
+	27.0	0.0010115326449731806	0.0004825578681419677	0.001957416081043258	6.564920890310302e-05	0.03608453579157813	0.08513695163325465
+	28.0	0.0003943129196253247	0.000461784479092367	0.001299477499138957	-0.0005108516598883075	0.39318182948747393	0.5234649038266519
+	29.0	0.0006185445066364155	0.0004594264992973722	0.0015190871036316375	-0.0002819980903588065	0.17821602233847314	0.2957210920121917
+	30.0	0.0015578597159157555	0.00047657579444828816	0.0024920174196047845	0.0006237020122267264	0.001082599818349149	0.00543709298011079
+	31.0	0.0021203060381165574	0.00047068572444887544	0.0030429183500141534	0.0011976937262189616	6.703616810012217e-06	7.78650875624496e-05
+	32.0	0.001675098686032694	0.00045121550411826523	0.0025595465411403307	0.0007906508309250577	0.00020614284219470672	0.0014822651986381294
+	33.0	0.001327632992902162	0.0004283263114549722	0.0021672147093877337	0.00048805127641659044	0.0019420393846244454	0.008886301426614887
+	34.0	0.0015940259841107076	0.00042258160780352544	0.00242234724793812	0.0007657047202832951	0.0001625827376864358	0.0012274996695325901
+	35.0	0.0015552028602548746	0.00042616291526266774	0.0023905440063155207	0.0007198617141942284	0.00026396202796553296	0.0018538728475718826
+	36.0	0.0009343481642595641	0.0004081371746293145	0.0017343562433170048	0.0001343400852021234	0.022077798929710086	0.05848680067344251
+	37.0	0.0004236497222631095	0.00039350106256372887	0.0011949688981127177	-0.0003476694535864987	0.28167147232500844	0.40769960396019894
+	38.0	0.0005903051289571871	0.0003841554979663004	0.0013433056422441742	-0.0001626953843298	0.12440792304441077	0.2210070162318356
+	39.0	0.001014034048311201	0.0003763826871521426	0.0017517987246422457	0.0002762693719801564	0.007065684612009417	0.02540281848603386
+	40.0	0.0008188776353250235	0.00032721213473090185	0.0014602608947355505	0.0001774943759144963	0.012340930713277305	0.038822511202184856
+	41.0	0.00038627201897492846	0.0002987958047096288	0.000971955148607206	-0.00019941111065734915	0.19611600481001662	0.3167221040247327
+	42.0	0.00032669461117933266	0.0003107750075270471	0.0009358587164010215	-0.00028246949404235627	0.2931744273087693	0.417635269090794
+	43.0	0.0006730552458338052	0.00029522883425797176	0.0012517465958476822	9.43638958199282e-05	0.022637051906170852	0.05944686674490084
+	44.0	0.002052668159432256	0.0003337929046055988	0.0027069506826036915	0.0013983856362608208	7.997477012689447e-10	4.830476115664426e-08
+	45.0	0.003583658615035984	0.00036348929835798815	0.004296150378623609	0.0028711668514483585	7.522652526829484e-23	1.135920531551252e-20
+	46.0	0.003535471483239126	0.00031175558026580013	0.0041465576533004575	0.0029243853131777947	1.1364279279655751e-29	3.432012342456037e-27
+	47.0	0.002437281412868069	0.0002671947841287676	0.002961021957157292	0.001913540868578846	8.458867809986968e-20	8.515260262053548e-18
+	48.0	0.0014354188341652975	0.0002952026211323606	0.002014058802649704	0.0008567788656808911	1.1726596873609965e-06	1.609741934468277e-05
+	49.0	0.0009137231475135899	0.0003434565660422384	0.0015869478492052962	0.00024049844582188355	0.007814884663071477	0.027765825508795132
+	50.0	0.0005392944645562919	0.0003395591750236433	0.0012048797143775485	-0.00012629078526496464	0.11226087217474795	0.20619221184001535
+	51.0	0.00010189823360596318	0.00032145088197523827	0.0007319886017129501	-0.0005281921345010238	0.7512526571252989	0.8405768927639155
+	52.0	8.668116953269166e-05	0.00029168547499995253	0.0006584270212934558	-0.0004850646822280725	0.7663388269996014	0.8540012020438362
+	53.0	0.0004634111187178537	0.0002618563261750981	0.00097668751085891	-4.986527342320271e-05	0.07679785617717275	0.1522731918430241
+	54.0	0.000639175731903187	0.0002605854834924244	0.0011499610879991359	0.00012839037580723823	0.014186092236800243	0.04200195936778111
+	55.0	0.0004956522384694665	0.0002494806732542724	0.0009846705552973307	6.633921641602258e-06	0.04697245602073978	0.1061555259102749
+	56.0	0.0002864217769082134	0.00028349163772022404	0.0008421065187536202	-0.0002692629649371933	0.3123530509473154	0.4347033243598583
+	57.0	1.6601211222013647e-05	0.0003011517680533999	0.0006069023708357353	-0.000573699948391708	0.9560391379420914	0.997112925299577
+	58.0	-0.0001332608468758945	0.00025147309896794435	0.00035966291343260106	-0.0006261846071843901	0.5961757669156682	0.7173110821057044
+	59.0	5.909763366091544e-08	0.00021030385287897454	0.00041228516234558834	-0.0004121669670782665	0.9997757901800068	0.9997757901800068
+	60.0	0.0003723531564080131	0.000245240877566518	0.0008530608585342466	-0.00010835454571822041	0.1289588793799809	0.2277519390219546
+	61.0	0.0005192169898391337	0.0002604028547030518	0.0010296443670102288	8.789612668038522e-06	0.046183789591049025	0.10566291254921822
+	62.0	0.00045973810670896844	0.0002531933016173921	0.000956033713795264	-3.655750037732708e-05	0.0694301451838479	0.14361577976384973
+	63.0	0.000646470396213337	0.0002675727199244764	0.0011709517494970035	0.00012198904292967064	0.01570327963182443	0.044321406063654
+	64.0	0.0006166247506336235	0.00026370602435770975	0.001133526819586039	9.97226816812079e-05	0.01938646664629079	0.05273764788839442
+	65.0	0.00010790496965692579	0.00025011187618458893	0.000598160535809693	-0.00038235059649584143	0.6661651566864872	0.7767640050938963
+	66.0	-0.00019782215776956326	0.00018553060518123222	0.00016584474709448904	-0.0005614890626336156	0.2863299301734289	0.41176970910655014
+	67.0	-0.00010174507195125859	6.493516843911528e-05	2.5537279658661974e-05	-0.00022902742356117916	0.11716885822313307	0.21188619870291128
+	68.0	-1.4991903856001077e-05	8.72716211218541e-06	2.1146001112826144e-06	-3.209840782328477e-05	0.08584868898757529	0.16409053211549202
+	69.0	-7.673225178089017e-07	4.3409528755549755e-07	8.356722885672211e-08	-1.6182122644745257e-06	0.07714502765557181	0.1522731918430241
+	70.0	-1.4191339487186071e-08	7.949769695375314e-09	1.3913625509768122e-09	-2.9774041525348954e-08	0.07426403356456915	0.14945739759889776
+	71.0	-9.59577061500393e-11	5.3564348095489345e-11	9.036187789556436e-12	-2.0095160008963503e-10	0.07324462092629738	0.14845554040095174
+	72.0	-2.3824514680959724e-13	1.3277257602682406e-13	2.2008366228512358e-14	-4.984986598477068e-13	0.07277475451348758	0.14845554040095174
+	73.0	-3.000665037625194e-16	1.2193520410737102e-16	-6.105581208511312e-17	-5.390771954399257e-16	0.013872918135451244	0.04200195936778111
+	74.0	-8.669551621737215e-17	1.6213685947364842e-17	-5.4914339310434456e-17	-1.1847669312430985e-16	9.08966034267649e-08	1.9607695882059283e-06
+	75.0	-8.669551621737215e-17	1.6211694100486277e-17	-5.491824361931429e-17	-1.1847278881543002e-16	9.056809819219154e-08	1.9607695882059283e-06
