Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
1.0	0.0007187431867668528	0.0007161435122175855	0.002122558810955664	-0.0006850724374219581	0.31558554236620046	0.7838878296814765
2.0	0.001115429767961044	0.0007085533668591807	0.0025043668594783818	-0.0002735073235562938	0.11547030715263584	0.6012419441395866
3.0	0.0014627255670879571	0.0006682769181309095	0.0027727110140717787	0.00015274012010413557	0.02863840834762294	0.39312724186282405
4.0	0.0013396643154461622	0.0006451663009843414	0.002604347326700955	7.498130419136958e-05	0.03788110953194527	0.43572967816305547
5.0	0.0008154170224855678	0.000653722785458937	0.002096872826328219	-0.00046603878135708363	0.2123058924584732	0.7819070673470598
6.0	8.036580673512466e-05	0.0006508385100863005	0.0013561677286902866	-0.0011954361152200373	0.9017296082854216	0.9857534319662591
7.0	-0.0002412086783657721	0.0006595879452841874	0.0010517442665674342	-0.0015341616232989784	0.7146010362349213	0.9549093493050718
8.0	0.00011867228232291353	0.0006887542653842882	0.0014687983149935587	-0.0012314537503477316	0.8632058797846482	0.9857534319662591
9.0	0.0003521587644697583	0.0006849682987318874	0.001694863380833998	-0.0009905458518944814	0.6071785545403086	0.9337791408179603
10.0	0.00026339360048618747	0.0006275483522828985	0.0014935411433169806	-0.0009667539423446057	0.6747017902999379	0.948386649451664
11.0	0.00032456752106999835	0.0006179064285192201	0.0015358145460635558	-0.0008866795039235592	0.5994094382911576	0.9337791408179603
12.0	0.000251021764725674	0.0006671439752127157	0.0015587863677826272	-0.0010567428383312792	0.7067305945721325	0.9528242837535
13.0	3.29205457521688e-05	0.0006877513269357777	0.0013810805749052244	-0.0013152394834008868	0.9618234197904462	0.9893584553904312
14.0	-0.00030733479158325146	0.00066446477871341	0.0009951779341029904	-0.0016098475172694933	0.6437132579258665	0.9346221341039024
15.0	-0.000632481247303039	0.0006278834608523221	0.0005983231899037147	-0.0018632856845097927	0.313808444455435	0.7838878296814765
16.0	-0.000783540859735591	0.0006534545091168535	0.0004973890571665354	-0.0020644707766377174	0.23053231188180384	0.7838878296814765
17.0	-0.0004014511585804705	0.0006633725448463125	0.0008989205228293919	-0.001701822839990333	0.5450842290637244	0.9285103328925448
18.0	0.0005663869872360901	0.0006378177920861731	0.0018166651321062175	-0.0006838911576340374	0.3745618697506595	0.7838878296814765
19.0	0.0009279226187058308	0.0006255906722870636	0.0021542326321609753	-0.00029838739474931397	0.13803864485735443	0.631631374953349
20.0	0.0008938197730456576	0.0006360016119280066	0.002140537762669135	-0.00035289821657781984	0.1599468509293593	0.7006511951578237
21.0	0.001127055490067073	0.000645282833692819	0.002391966933799573	-0.0001378559536654271	0.0807417008360919	0.6012419441395866
22.0	0.0011499355002739823	0.0006150483339593388	0.0023555799641465903	-5.5708963598625604e-05	0.06156448423010521	0.48927563782873085
23.0	0.000996291781358783	0.0005893566603371942	0.002151574310469678	-0.00015899074775211188	0.09097412360662122	0.6012419441395866
24.0	0.0010184459473282252	0.0006174917288486673	0.0022288800600116995	-0.00019198816535524895	0.09911760133658976	0.6012419441395866
25.0	0.0008903407954472453	0.0006472818671510176	0.0021591708314088443	-0.00037848924051435374	0.16901057930512914	0.7089054854187361
26.0	0.0005218182451259259	0.0006425014990567978	0.001781277595874921	-0.0007376411056230691	0.41671882421568274	0.8172018500852999
27.0	0.0001874860693685653	0.0006051677021256484	0.0013737620894748663	-0.0009987899507377356	0.7567142270169838	0.9569361199527637
28.0	-0.00011925047520656203	0.0005758659064594296	0.0010095868920721083	-0.0012480878424852323	0.8359521260372836	0.9857534319662591
29.0	7.733368527050068e-05	0.0006005931615940795	0.0012546424922943067	-0.0010999751217533054	0.8975488816539487	0.9857534319662591
30.0	0.0004322845276080135	0.0006060497627000973	0.0016202896011718512	-0.0007557205459558243	0.47569073495007286	0.8551107259221549
31.0	0.0005371199260891099	0.0005839311105420178	0.0016817670567884516	-0.0006075272046102318	0.35768543427264843	0.7838878296814765
32.0	0.0005580400511633618	0.0005549215483388162	0.0016458213777648255	-0.0005297412754381018	0.31462719444058385	0.7838878296814765
33.0	0.0006018204083689787	0.0005424138526828248	0.0016650836065716969	-0.0004614427898337395	0.2672362418655438	0.7838878296814765
34.0	0.0004538393934184117	0.000545103250514818	0.0015223744660873536	-0.0006146956792505301	0.4051078256849886	0.8156170890457771
35.0	0.00025531140281821393	0.0005270806234546379	0.0012885177389638514	-0.0007778949333274235	0.6281231983287459	0.9337791408179603
36.0	0.0002848835788907362	0.0005475640742928398	0.001358242465235327	-0.0007884753074538545	0.6028858911453736	0.9337791408179603
37.0	1.9162208590103175e-05	0.0006039715055492736	0.0012030933922008305	-0.0011647689750206242	0.9746905025019708	0.9893584553904312
38.0	0.00019472398471826607	0.000584713683303348	0.001340905148541804	-0.0009514571791052718	0.7391240090273519	0.9569361199527637
39.0	0.0008802782584269361	0.0005407286698704449	0.0019402380880711543	-0.00017968157121728214	0.10357297792608904	0.6012419441395866
40.0	0.0006797612569859257	0.0005381701621355551	0.0017347057886185424	-0.0003751832746466911	0.20658891539591026	0.7819070673470598
41.0	1.1089283248059273e-05	0.0005322294894352206	0.001054388650171863	-0.0010322100836757445	0.9833773450385472	0.9899331940054709
42.0	0.00014714221865395807	0.000534832890202809	0.0011955448848623546	-0.0009012604475544385	0.7832321864602609	0.9569361199527637
43.0	0.0007995085836617786	0.0005389405967393009	0.0018559633546747745	-0.0002569461873512173	0.1379835603082141	0.631631374953349
44.0	0.0011724384988042093	0.0005011788197717942	0.0021548709941144367	0.00019000600349398196	0.019339786312309346	0.3650384666448389
45.0	0.000987690219120322	0.0004994288543780295	0.0019666923562416585	8.688081998985478e-06	0.048001680252572315	0.43572967816305547
46.0	0.00043818107215133715	0.0005122541544881289	0.0014423239197201038	-0.0005659617754174295	0.3923551049279099	0.8006164978934378
47.0	-0.0004698217346150845	0.0005339795357272569	0.0005769081490779166	-0.0015165516183080856	0.37896563951488604	0.7838878296814765
48.0	-0.0011213386901459208	0.0005696730071828889	-4.640913068263124e-06	-0.0022380364672235785	0.049055659130940024	0.43572967816305547
49.0	-0.0012480549634833697	0.0005643308223562724	-0.00014182916918425601	-0.0023542807577824833	0.027023190810554886	0.39312724186282405
50.0	-0.001065546326674824	0.000553206796347386	1.8873668578786498e-05	-0.0021499663219284345	0.05412191673228543	0.4540227459208389
51.0	-0.0005310162848381397	0.0005264135985866418	0.0005008825201835813	-0.0015629150898598607	0.31312642192098306	0.7838878296814765
52.0	-0.0002983606322869911	0.00048676776950492244	0.0006558226962284971	-0.0012525439608024793	0.5399308073305844	0.9285103328925448
53.0	-0.000581766199591353	0.0004638761606135111	0.00032754400269127606	-0.001491076401873982	0.20982522013314336	0.7819070673470598
54.0	-0.0006167990447121068	0.0004893159725115501	0.00034237938203897345	-0.001575977471463187	0.20751170903531205	0.7819070673470598
55.0	-6.360550255130916e-05	0.00049938692134644	0.0009153144356198021	-0.0010425254407224205	0.8986528097552428	0.9857534319662591
56.0	0.00018897166142761278	0.00047589301522888745	0.001121837824177486	-0.0007438945013222603	0.6913121539277685	0.9489830476644823
57.0	-6.279540614363699e-06	0.0004995367481624872	0.0009729340945905142	-0.0009854931758192416	0.9899705696890334	0.9899705696890334
58.0	-2.168025956829963e-05	0.0005092523561467807	0.0009765783324841393	-0.0010199388516207385	0.9660431406775971	0.9893584553904312
59.0	0.0002680966530776612	0.00048228440491254607	0.0012134914955476308	-0.0006772981893923085	0.5783013054829794	0.9289733737013819
60.0	0.00044391736934503746	0.000497166510273243	0.001418484761268786	-0.0005306500225787111	0.3719388437135842	0.7838878296814765
61.0	0.00048650964076141397	0.000507940923859155	0.0014821975062708813	-0.0005091782247480534	0.3381870957962694	0.7838878296814765
62.0	0.000584183810216723	0.0004969342022267687	0.001558295821815576	-0.00038992820138213015	0.23979740551209364	0.7838878296814765
63.0	0.00023899756128283565	0.0004966624732690769	0.0012125769179740556	-0.0007345817954083843	0.6303816409854264	0.9337791408179603
64.0	0.00010938102609453666	0.0005046079538684942	0.0010985354590335495	-0.0008797734068444762	0.8283971872732823	0.9857534319662591
65.0	0.0006120588881630817	0.0004895397929846237	0.0015716760575289503	-0.00034755828120278695	0.21123392204528624	0.7819070673470598
66.0	0.0010928940706049547	0.0004860834947890901	0.00204573605409541	0.00014005208711449953	0.024578345605536674	0.39312724186282405
67.0	0.0011062869906797428	0.0005174048485315673	0.0021205264524749023	9.20475288845831e-05	0.03253337894096523	0.4093783516738125
68.0	0.000601060630104692	0.00040312246396299867	0.0013912787968801922	-0.00018915753667080807	0.13599536630455503	0.631631374953349
69.0	0.00015975765252717981	0.00014245068301111473	0.0004389956698739212	-0.00011948036481956159	0.26210916491532443	0.7838878296814765
70.0	1.867684554853529e-05	1.917555648867887e-05	5.626560442448495e-05	-1.8911913327414365e-05	0.33008808122002087	0.7838878296814765
71.0	8.766441216348508e-07	9.540908175594658e-07	2.7468943909385753e-06	-9.936061476688736e-07	0.35821232503622813	0.7838878296814765
72.0	1.5699383161538183e-08	1.7473900092703395e-08	4.9952481244759184e-08	-1.8553714921682818e-08	0.3689724614102363	0.7838878296814765
73.0	1.0489603456675933e-10	1.1773893058797992e-10	3.356930012569638e-10	-1.2590093212344512e-10	0.3729970332289603	0.7838878296814765
74.0	2.5678244253146687e-13	2.9184731221791826e-13	8.288742227116172e-13	-3.153093376486834e-13	0.37896439155826034	0.7838878296814765
75.0	-2.192690473634684e-15	2.9740972461327345e-16	-1.609695011028366e-15	-2.7756859362410023e-15	1.8301821587890342e-13	1.3817875298857208e-11
