Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
+	-47.0	-0.0023659834088811315	0.0014018896439717222	0.00038241549955327124	-0.005114382317315534	0.09153678270532623	0.6724841713329481
+	-46.0	-0.00012131431052809106	0.001376781935860287	0.002577861038931116	-0.002820489659987298	0.9297897085591804	0.9765920059548667
+	-45.0	0.0014154953518707462	0.001489720550727373	0.004336086393467739	-0.0015050956897262463	0.34207476900772715	0.8634785815131442
+	-44.0	0.0005170434179297724	0.001504432526717312	0.003466477228232229	-0.0024323903923726842	0.7311031268258232	0.9108465322627223
+	-43.0	-0.0018224863040484079	0.0014829539074853386	0.0010848387611715258	-0.004729811369268342	0.21915282198128844	0.7899102824479365
+	-42.0	-0.0027075231333078984	0.0013990836201854073	3.537457697976639e-05	-0.005450420843595563	0.053027438206976675	0.5779607549860597
+	-41.0	-0.001291281367944275	0.0012989020793166036	0.0012552108415587286	-0.0038377735774472784	0.3202120603437973	0.8557879842816529
+	-40.0	-0.00026810334937364677	0.0013595211621169109	0.002397232323817872	-0.0029334390225651654	0.8436766900517604	0.9614340121280701
+	-39.0	-0.0010457953520627995	0.0014573854857464921	0.0018114029270013096	-0.0039029936311269085	0.4730518876534857	0.8634785815131442
+	-38.0	-0.0019016451326482608	0.0015183262296546123	0.0010750272253895257	-0.004878317490686047	0.2104674063888684	0.7899102824479365
+	-37.0	-0.0009868072111564527	0.0015672171225906918	0.002085715542349848	-0.004059329964662753	0.5289521111918267	0.8634785815131442
+	-36.0	0.0012205086815434384	0.0016470483316593603	0.004449540193643402	-0.0020085228305565255	0.45871555907481787	0.8634785815131442
+	-35.0	0.0029837961212359626	0.001675216722597454	0.006268051648464019	-0.00030045940599209356	0.07495754592742344	0.6528142648932551
+	-34.0	0.0028546277778113242	0.0015946354586838661	0.005980904066992568	-0.0002716485113699197	0.07349849121034109	0.6528142648932551
+	-33.0	0.0019905301017181815	0.0015641427317537391	0.005057025524573516	-0.0010759653211371537	0.2032258734056835	0.7899102824479365
+	-32.0	0.0018741415291957334	0.0016410258751559672	0.00509136603997345	-0.001343082981581983	0.2534925235517656	0.7899102824479365
+	-31.0	0.0024353247364175493	0.001656064607043292	0.005682032619499994	-0.0008113831466648952	0.141483556354717	0.782477703850194
+	-30.0	0.0027672298545903147	0.0016869918089665605	0.006074570390444218	-0.0005401106812635888	0.10100626261121698	0.6932702570133529
+	-29.0	0.0022570479607488987	0.0017085200459891184	0.0056065945171606575	-0.00109249859566286	0.18655097575236412	0.782477703850194
+	-28.0	0.0014938348348126212	0.0017418090655949615	0.004908644377894532	-0.0019209747082692898	0.39114061686141743	0.8634785815131442
+	-27.0	0.0013374111618513112	0.0016125756341611498	0.004498859091618469	-0.0018240367679158466	0.4069431977042792	0.8634785815131442
+	-26.0	0.0017834114600090573	0.0014663565086211563	0.004658197392696467	-0.0010913744726783526	0.22396564543365066	0.7899102824479365
+	-25.0	0.0024629687597847276	0.0016084933798941202	0.005616413446771898	-0.0006904759272024427	0.12578416542226667	0.7752411828066231
+	-24.0	0.0020532987183139225	0.0016055748787775854	0.005201021695808879	-0.0010944242591810344	0.20101436775500797	0.7899102824479365
+	-23.0	0.0012771466717349652	0.0016342082453196577	0.0044810052471262575	-0.001926711903656327	0.4345452988919408	0.8634785815131442
+	-22.0	0.0020140985349711904	0.0016947706292007954	0.005336689416052061	-0.00130849234610968	0.23473142326829752	0.7899102824479365
+	-21.0	0.003144383325415491	0.0016202910226830998	0.006320957242797336	-3.219059196635406e-05	0.052366246577973716	0.5779607549860597
+	-20.0	0.002604786864399815	0.001583924525508109	0.00571006441293471	-0.0005004906841350799	0.10014042899101976	0.6932702570133529
+	-19.0	0.0012691031054983086	0.0016197284923825674	0.0044445741845286525	-0.0019063679735320353	0.4333585402684259	0.8634785815131442
+	-18.0	0.000715139529376959	0.0016280260147520044	0.00390687786704705	-0.0024765988082931316	0.6604887239373347	0.8859233040200634
+	-17.0	-0.00012531808764338053	0.0017155640245771634	0.0032380381599560314	-0.0034886743352427925	0.9417713968570596	0.9765920059548667
+	-16.0	-0.0007842486373233499	0.0017874392784381964	0.0027200187512525006	-0.0042885160258992	0.6608600272260261	0.8859233040200634
+	-15.0	-0.0006757969077783683	0.0017491170395656566	0.0027533398883582277	-0.004104933703914964	0.699245089029447	0.902444516610654
+	-14.0	0.0006089594285598725	0.0016091915956366308	0.00376377296465212	-0.002545854107532375	0.7051323991137664	0.9061701469462019
+	-13.0	0.0021248198489481436	0.0017136950313440898	0.005484511942964754	-0.001234872245068467	0.21507557589308976	0.7899102824479365
+	-12.0	0.001796995237764192	0.0020158157047643686	0.005748993675303881	-0.0021550031997754973	0.3727368589274568	0.8634785815131442
+	-11.0	-0.00015617163836078793	0.0020062987145916247	0.0037771687789026074	-0.004089512055624183	0.9379582847255727	0.9765920059548667
+	-10.0	-0.002059459867498532	0.001814068512350322	0.0014970140251564703	-0.005615933760153534	0.2563226665660589	0.7899102824479365
+	-9.0	-0.0019665741235737645	0.001716732003266328	0.0013990719414646866	-0.005332220188612216	0.2520496503606494	0.7899102824479365
+	-8.0	-0.0003525480892953448	0.0017478961940668777	0.0030741952442383713	-0.003779291422829061	0.8401616099923621	0.9614340121280701
+	-7.0	0.00035425997718250245	0.0017704584780706325	0.003825236576147886	-0.003116716621782881	0.8414153655074696	0.9614340121280701
+	-6.0	-0.00011147267403239895	0.0017557374224137186	0.0033306433555775838	-0.0035535887036423817	0.949378756109815	0.9765920059548667
+	-5.0	0.000157516162675779	0.0017702326163373425	0.0036280499606376024	-0.0033130176352860444	0.9291014109101804	0.9765920059548667
+	-4.0	0.00033628545666318163	0.0018172037918725555	0.003898906051987397	-0.003226335138661034	0.8531930968553735	0.9614340121280701
+	-3.0	0.0008387824982655882	0.0018214477755943027	0.004409723406303733	-0.0027321584097725563	0.6451775335213045	0.8859233040200634
+	-2.0	0.0017669287376844015	0.0018051099707276353	0.0053058394461595135	-0.0017719819707907106	0.3277080440181126	0.8569278121561298
+	-1.0	0.001615856715379286	0.001750397602234515	0.005047504049386253	-0.0018157906186276815	0.3559857634281792	0.8634785815131442
+	0.0	0.0023774122077547715	0.0017748829946064618	0.0058570630532770885	-0.001102238637767546	0.18048417499895789	0.782477703850194
+	1.0	0.0027500174368833667	0.0018812487699237056	0.006438197949511627	-0.0009381630757448935	0.14386529700569214	0.782477703850194
+	2.0	0.0017116430319738078	0.0019176082965690288	0.005471106247754138	-0.0020478201838065226	0.37212351287623824	0.8634785815131442
+	3.0	0.0008000868682643807	0.0018357457918363937	0.0043990589786168585	-0.0027988852420880975	0.6629757175779283	0.8859233040200634
+	4.0	-5.224014595611899e-05	0.0017688743428365362	0.003415630762367405	-0.003520111054279643	0.9764408303314177	0.9895474186580139
+	5.0	-0.0004140841505385611	0.001814524257425042	0.003143283228469858	-0.00397145152954698	0.819497058592553	0.9555525548067605
+	6.0	0.00026049523764451465	0.0018274971419426976	0.0038432959036458787	-0.0033223054283568493	0.8866582835945612	0.9666815943882942
+	7.0	0.0010539422975211054	0.001879874924019289	0.004739429390877533	-0.0026315447958353225	0.5750677888978315	0.8859233040200634
+	8.0	0.0007621647674090817	0.0019360670427046806	0.004557816279428311	-0.0030334867446101476	0.6938460796492847	0.8993198113909183
+	9.0	-0.00010757388993508626	0.0018629706539125266	0.003544772451073903	-0.0037599202309440754	0.953955767406244	0.9765920059548667
+	10.0	-0.0013177550273653065	0.0017574290792199895	0.002127677488488649	-0.0047631875432192616	0.4534028146313017	0.8634785815131442
+	11.0	-0.00155169827856116	0.0017826273967866651	0.0019431354357340841	-0.005046531992856405	0.3840982244701231	0.8634785815131442
+	12.0	-0.0009725234304285308	0.0018737015821397656	0.0027008608514433887	-0.004645907712300451	0.6037595769961326	0.8859233040200634
+	13.0	-0.0011072501030848086	0.0019241306716768316	0.0026650002023953204	-0.004879500408564937	0.5650128206339671	0.8795560403683406
+	14.0	-0.00013679055860998327	0.0018983940041167853	0.003585003115470565	-0.0038585842326905317	0.9425606224539431	0.9765920059548667
+	15.0	0.0015167632152720848	0.0018035736445966575	0.005052661962656297	-0.002019135532112127	0.4004061230362549	0.8634785815131442
+	16.0	0.0023321532124391704	0.0018379042657603428	0.005935357002083934	-0.0012710505772055938	0.2045358540170056	0.7899102824479365
+	17.0	0.0021920182133057216	0.0018632706615401794	0.005844952718040656	-0.0014609162914292128	0.23948356570678073	0.7899102824479365
+	18.0	0.0013931551659040814	0.0018640608743106144	0.005047638879540753	-0.0022613285477325906	0.4548757588683383	0.8634785815131442
+	19.0	0.0010083119567776393	0.0018428324758369204	0.004621177482104128	-0.0026045535685488494	0.5843007541650784	0.8859233040200634
+	20.0	8.839112883781298e-05	0.001757004095176656	0.003532990465214466	-0.00335620820753884	0.959879306790309	0.9793363197657882
+	21.0	-0.0010944347648031098	0.0017713862607621035	0.002378360748331066	-0.004567230277937285	0.5367118016720196	0.8689721035254914
+	22.0	-0.0010038927803561765	0.0016959493652957463	0.002321009008013742	-0.004328794568726095	0.5539237205019631	0.8712758520395462
+	23.0	-0.0012330504645722412	0.0016609506284607424	0.0020232364434984063	-0.004489337372642888	0.4578984309407583	0.8634785815131442
+	24.0	-0.0013958626152567894	0.0017693259589261607	0.0020728936845617733	-0.004864618915075352	0.43019871458136094	0.8634785815131442
+	25.0	-0.0005215308339711682	0.0018404517584675586	0.003086667304698046	-0.004129728972640382	0.7769055310642426	0.9385018815256051
+	26.0	-0.00031758278153713564	0.0017992326399869428	0.0032098054440794373	-0.0038449710071537086	0.8599012059270916	0.961815422925858
+	27.0	-5.7594051878055025e-05	0.0016848696926780892	0.003245586083679088	-0.003360774187435198	0.9727326804331795	0.9891086514842431
+	28.0	0.000284673552331232	0.001605454645795978	0.003432160813557916	-0.002862813708895452	0.8592678638154585	0.961815422925858
+	29.0	0.0006381008567106078	0.0015703557341021507	0.0037167768452373586	-0.002440575131816143	0.6845111168131996	0.898792857728636
+	30.0	0.0021727877021538756	0.001599975270169188	0.005309532669893815	-0.0009639572655860641	0.17452814193660907	0.782477703850194
+	31.0	0.0034718484781084483	0.0016163963380264937	0.006640786882163734	0.0003029100740531629	0.0317758540284621	0.5779607549860597
+	32.0	0.0022927904543246225	0.0015643746391540883	0.00535974053068904	-0.0007741596220397946	0.14282027870923522	0.782477703850194
+	33.0	0.0004346256905767981	0.0015138020304657958	0.0034024283746245153	-0.002533176993470919	0.7740424469855915	0.9385018815256051
+	34.0	0.0002689430295840182	0.0014230421116939167	0.003058811264401109	-0.0025209252052330725	0.8501079844740743	0.9614340121280701
+	35.0	0.0006944053305578957	0.001382118039878153	0.0034040420901010277	-0.0020152314289852364	0.6153961062325717	0.8859233040200634
+	36.0	0.00198770229933835	0.001520842481964669	0.004969307759729837	-0.000993903161053137	0.19128874759688685	0.7883058568528754
+	37.0	0.0029931475978951204	0.0016536400772128156	0.00623510220016962	-0.000248807004379379	0.07035751289441845	0.6528142648932551
+	38.0	0.002804390417085776	0.0016107499622236242	0.005962259124492721	-0.00035347829032116897	0.08174438634278261	0.6562134077654869
+	39.0	0.003005356645647576	0.0014581398721151661	0.005864033896099423	0.0001466793951957284	0.039352340231111685	0.5779607549860597
+	40.0	0.0015984074081721155	0.0013914808373095902	0.004326399893753391	-0.0011295850774091592	0.25073733089493316	0.7899102824479365
+	41.0	-0.0015358236032973413	0.0013984831154958447	0.0012058968200045748	-0.004277544026599257	0.27217348699509086	0.7913227082246711
+	42.0	-0.0026719060179804365	0.0013983989115596365	6.964932384922844e-05	-0.0054134613598101015	0.05610854240576638	0.5779607549860597
+	43.0	-0.0014117587151250893	0.0013612667619784693	0.0012569991994494803	-0.004080516629699659	0.2997492466658035	0.8381877082691913
+	44.0	-2.1698638115958194e-05	0.0011839078317620229	0.002299347819780066	-0.0023427450960119825	0.9853780266785792	0.9919472135231031
+	45.0	7.774519627802654e-05	0.0012235597414528335	0.0024765290608095773	-0.0023210386682535242	0.9493392181214761	0.9765920059548667
+	46.0	-0.001531882682827568	0.0013877983327402427	0.0011888902676196675	-0.004252655633274803	0.26972978682694465	0.7913227082246711
+	47.0	-0.00343619912712263	0.001381460736561231	-0.0007278510080416822	-0.0061445472462035786	0.012905539293974805	0.5684003273438489
+	48.0	-0.0034688390498873872	0.0014263624714927214	-0.0006724612632764831	-0.006265216836498291	0.015056962313744343	0.5684003273438489
+	49.0	-0.00313200984596659	0.0014551802190348128	-0.00027913498326356855	-0.005984884708669612	0.03142583932603068	0.5779607549860597
+	50.0	-0.0029395777072954536	0.0015358006269601719	7.135313512922348e-05	-0.005950508549720131	0.05567947126767564	0.5779607549860597
+	51.0	-0.0018441309296403537	0.0015212333957612318	0.0011382409156491064	-0.004826502774929814	0.2254769348349406	0.7899102824479365
+	52.0	-0.0009397631211377766	0.0013235260104056293	0.001655004204468308	-0.0035345304467438612	0.477713300201974	0.8634785815131442
+	53.0	-0.000647625129737997	0.001301127417795294	0.0019032298467431558	-0.00319848010621915	0.61869077800077	0.8859233040200634
+	54.0	-0.0007340281528425419	0.0012699379887066346	0.0017556800755828186	-0.0032237363812679023	0.5632911694304148	0.8795560403683406
+	55.0	-0.000895945138908733	0.0012164605024108821	0.0014889206965414876	-0.0032808109743589537	0.461454204704677	0.8634785815131442
+	56.0	-0.00037920902111701713	0.0012402535571638502	0.002052303000780599	-0.002810721043014633	0.7598083485639718	0.9289964423737632
+	57.0	-0.0004452402774642898	0.0012721554192212854	0.0020488152144080914	-0.002939295769336671	0.7263635494226078	0.9108465322627223
+	58.0	-0.0019378583357974235	0.0012849188059390387	0.0005812197234887641	-0.0044569363950836115	0.13158535344564676	0.782477703850194
+	59.0	-0.001987828197888979	0.0012656278575559105	0.0004934300360587142	-0.004469086431836673	0.1163404343644884	0.7475491740016064
+	60.0	-0.0008231378173188999	0.001299346301282887	0.0017242252875305994	-0.003370500922168399	0.5264386850305889	0.8634785815131442
+	61.0	-0.0005449143543324727	0.0012987443310876617	0.0020012685904134252	-0.0030910972990783707	0.6748197018880304	0.8899368994331232
+	62.0	-0.001265417665222264	0.0012610390742885955	0.0012068442779138364	-0.0037376796083583644	0.31568750568428255	0.8557879842816529
+	63.0	-0.0025758738433598032	0.001271077442876048	-8.39317196996126e-05	-0.005067815967019993	0.04277009845066508	0.5779607549860597
+	64.0	-0.0019259735866121244	0.001363491802802009	0.0007471465113888902	-0.004599093684613139	0.1578636114978614	0.782477703850194
+	65.0	0.0005685423353165645	0.0013033677883047725	0.003123789549010694	-0.0019867048783775653	0.6627053301903099	0.8859233040200634
+	66.0	0.0016395312973244685	0.0012078546685232907	0.00400752543066566	-0.0007284628360167229	0.17472560785530208	0.782477703850194
+	67.0	0.0007866223459065125	0.0012088495501682238	0.003156566940640092	-0.0015833222488270669	0.5152608879947258	0.8634785815131442
+	68.0	-0.00012805022332164004	0.0008718466614999205	0.0015812015876838872	-0.0018373020343271673	0.8832393634666507	0.9666815943882942
+	69.0	-0.00014754237741717788	0.00030205765265270976	0.0004446404141490541	-0.0007397251689834098	0.6252497105554733	0.8859233040200634
+	70.0	-2.4551477627940063e-05	4.0539680651257625e-05	5.4926400341492456e-05	-0.00010402935559737258	0.54480061074089	0.8689721035254914
+	71.0	-1.3035420689888957e-06	2.0162521518762855e-06	2.6493120213271297e-06	-5.256396159304921e-06	0.5179776015188299	0.8634785815131442
+	72.0	-2.4415511550891777e-08	3.6925049204558715e-08	4.797589626361866e-08	-9.680691936540222e-08	0.5085065908561541	0.8634785815131442
+	73.0	-1.6584350212567323e-10	2.487987168377686e-10	3.2192536378842315e-10	-6.536123680397696e-10	0.5050768364529243	0.8634785815131442
+	74.0	-4.1227785074759993e-13	6.167132478970153e-13	7.967859472665766e-13	-1.6213416487617764e-12	0.5038438508880336	0.8634785815131442
+	75.0	-3.46077333457373e-16	5.639852200952453e-16	7.596133818912419e-16	-1.451768048805988e-15	0.5394922161819309	0.8689721035254914
