motif_id	coef	abs_coef	std_err	ci_95_pct_lower	ci_95_pct_upper	auc	pval	padj	padj_sig	num_peaks	percent_peaks
MA0841.1 NFE2	-0.15208114909920475	0.15208114909920475	0.015094097365263048	-0.18166503631426126	-0.12249726188414825	0.7003433624110479	7.087197532879855e-24	6.806153492782895e-23	1	8791	3.7373522659637786
MA0483.1 Gfi1b	-0.14965915820328393	0.14965915820328393	0.010514592409926379	-0.17026738063885785	-0.12905093576771	0.6134124944805857	5.679057603497569e-46	1.216628878903133e-44	1	18217	7.744664569339342
MA0865.1 E2F8	0.145918362276413	0.145918362276413	0.04462059506099138	0.058463602988124086	0.2333731215647019	0.6697826078061244	0.0010747068423470716	0.00245332668519393	1	553	0.23509905620270385
MA0162.3 EGR1	-0.14585381507874132	0.14585381507874132	0.036560373905156415	-0.21751083119416592	-0.07419679896331673	0.8506862346675574	6.624171115542821e-05	0.00017738765919987268	1	920	0.3911232038091999
MA0156.2 FEV	0.14359956957000172	0.14359956957000172	0.008000505292377242	0.12791886733882024	0.1592802718011832	0.6210413337196771	4.902746691246488e-72	2.7308299070242938e-70	1	19498	8.289261117251934
MA0501.1 MAF::NFE2	0.14348376691366166	0.14348376691366166	0.012142539049642997	0.11968482769549017	0.16728270613183316	0.7118440056585749	3.2031527673846897e-32	4.695147609034926e-31	1	10469	4.450726978998384
MA0760.1 ERF	0.1415099064717049	0.1415099064717049	0.008907967027287664	0.12405061192275074	0.15896920102065903	0.605137847523155	7.951676288793575e-57	2.3310966804515898e-55	1	15364	6.531757503613639
MA0076.2 ELK4	0.14056349528013817	0.14056349528013817	0.0075508308838285985	0.1257641386944814	0.15536285186579496	0.6467777935571886	2.400077871237824e-77	3.34210843569867e-75	1	22637	9.623756483292237
MA0773.1 MEF2D	0.14053400656189652	0.14053400656189652	0.02531813113015323	0.09091138139093381	0.19015663173285924	0.7457822991760108	2.844858128593898e-08	1.1482507084252184e-07	1	2069	0.8796020746535158
MA0761.1 ETV1	0.1387047902861814	0.1387047902861814	0.0077737963176962716	0.12346842948034663	0.1539411510920162	0.6352738295582694	3.299388733132982e-71	1.670690476686428e-69	1	20865	8.870419182042344
MA0762.1 ETV2	0.1367367067497101	0.1367367067497101	0.011923251378651306	0.113367563468936	0.16010585003048422	0.6191116852919518	1.9086406454975387e-30	2.5312210465288787e-29	1	8191	3.4822719156534307
MA0474.2 ERG	0.13474018882932878	0.13474018882932878	0.007761396599163141	0.11952813102523736	0.1499522466334202	0.612286279087888	1.648540230212778e-67	7.063360832527057e-66	1	21322	9.064705382195392
MA0098.3 ETS1	0.13383661108444464	0.13383661108444464	0.0074286761493347715	0.1192766733789368	0.14839654878995248	0.5947409678013997	1.4535983784062996e-72	8.996158853025655e-71	1	23966	10.188759459229658
MA0598.2 EHF	0.1334100728388288	0.1334100728388288	0.011894012194567184	0.1100982373057969	0.1567219083718607	0.6179826528715155	3.3811527842372735e-29	4.007025746425875e-28	1	8086	3.43763285434912
MA0095.2 YY1	0.1320645788855994	0.1320645788855994	0.011342166988680338	0.10983434008114681	0.15429481769005196	0.625584427935455	2.471140639547858e-31	3.357134966410139e-30	1	10688	4.543831306861661
MA0750.2 ZBTB7A	0.13187245901146144	0.13187245901146144	0.008333658387932973	0.11553878871165268	0.1482061293112702	0.6840782952261653	2.122865782023113e-56	5.9121812029343694e-55	1	17819	7.575461270300145
MA0073.1 RREB1	0.12881303002679745	0.12881303002679745	0.03302338597243895	0.06408838287325187	0.19353767718034304	0.8469243984467136	9.593044842467524e-05	0.00025444409415497195	1	1167	0.4961312813536264
MA0640.1 ELF3	0.12842256845641267	0.12842256845641267	0.017742802282605604	0.09364731499769063	0.1631978219151347	0.6288505832869402	4.553181275570188e-13	2.8495752477444882e-12	1	3458	1.4701130856219708
MA0764.1 ETV4	0.1261276785719459	0.1261276785719459	0.007262683067042618	0.11189308132941347	0.14036227581447833	0.6136942574552512	1.4787747796686406e-67	6.863979602295273e-66	1	25187	10.707847972111216
MA0526.2 USF2	-0.12560307278427693	0.12560307278427693	0.017191070490017415	-0.1592969518004004	-0.09190919376815346	0.6824452598516036	2.746041329595852e-13	1.7580977248102178e-12	1	5236	2.226001190374968
MA0150.2 Nfe2l2	0.1250979966066314	0.1250979966066314	0.011005717960779506	0.10352718577949796	0.14666880743376484	0.6950015528653934	6.1304588083690305e-30	7.588145680581223e-29	1	13055	5.550123288835984
MA0103.3 ZEB1	-0.12503640374435046	0.12503640374435046	0.008397635838586283	-0.1414954675432624	-0.10857733994543853	0.6461832294318017	3.857766701598521e-50	9.34250457734946e-49	1	27326	11.617209420967605
MA0834.1 ATF7	-0.12445308595930502	0.12445308595930502	0.03228645331845624	-0.18773337165201295	-0.06117280026659708	0.7721440583336696	0.00011589371491636112	0.00030449433588874123	1	1215	0.5165377093784542
MA0660.1 MEF2B	0.12340993243109036	0.12340993243109036	0.025301176487190182	0.07382053774970596	0.17299932711247476	0.7427565205154654	1.0736475159088622e-06	3.6464735753733917e-06	1	2101	0.893206360003401
MA0732.1 EGR3	-0.1194083328397473	0.1194083328397473	0.022138402906656248	-0.16279880521203038	-0.07601786046746421	0.8416252320105586	6.901397197897102e-08	2.6150192103596506e-07	1	2643	1.1236289431170818
MA0763.1 ETV3	0.11826697072032896	0.11826697072032896	0.008994347714846265	0.10063837313480015	0.13589556830585778	0.6166414300318053	1.7236572741491554e-39	3.09702290871316e-38	1	15169	6.448856389762775
MA0765.1 ETV5	0.11723326942026077	0.11723326942026077	0.007074391087815159	0.10336771767559193	0.13109882116492963	0.6337273573614052	1.1199743723693801e-61	3.898910783810904e-60	1	27087	11.51560241476065
MA0686.1 SPDEF	0.11523885741460775	0.11523885741460775	0.015791767550755592	0.08428756176289849	0.146190153066317	0.6170461263982661	2.9337984521504195e-13	1.856961065736118e-12	1	4537	1.928832582263413
MA0655.1 JDP2	-0.11226298552617933	0.11226298552617933	0.01131333438470131	-0.13443671346525252	-0.09008925758710615	0.7107378329424103	3.3044012052925206e-23	3.1195787649964985e-22	1	16004	6.803843210611342
MA0748.1 YY2	0.10935886870759942	0.10935886870759942	0.012875380535273089	0.08412358657121613	0.1345941508439827	0.6291024441442721	2.0026108756907617e-17	1.5935060825139347e-16	1	7658	3.255675537794405
MA0091.1 TAL1::TCF3	-0.10824582782865426	0.10824582782865426	0.013775280830930424	-0.13524488213420288	-0.08124677352310564	0.6287667664267003	3.9038970186777815e-15	2.684531653584598e-14	1	10083	4.2866252869653945
MA0591.1 Bach1::Mafk	0.10778592108885754	0.10778592108885754	0.013647489353924949	0.08103733347577083	0.13453450870194425	0.6744646120954636	2.8373911006297235e-15	1.975533553813445e-14	1	7937	3.3742879006887168
MA0495.2 MAFF	0.10771136104141424	0.10771136104141424	0.02568535618058736	0.05736898799737973	0.15805373408544876	0.7336333827397912	2.746915715829786e-05	7.766660171153253e-05	1	2415	1.0266984099991496
MA0522.2 TCF3	-0.10715561041611012	0.10715561041611012	0.007472619659788547	-0.12180167581946162	-0.09250954501275861	0.6565401206091422	1.2347269998928486e-46	2.7509717557612667e-45	1	35903	15.263583028654025
MA0038.1 Gfi1	-0.10594395546472528	0.10594395546472528	0.006893161569801638	-0.11945430388115207	-0.09243360704829849	0.667991316700055	2.6247325364112533e-53	6.961790584671753e-52	1	44832	19.059603775189185
MA0116.1 Znf423	-0.10552327549635475	0.10552327549635475	0.04459963275022191	-0.19293694941050277	-0.018109601582206716	0.7317861283507227	0.017980851560805252	0.0337216643749782	1	783	0.33287985715500384
MA0824.1 ID4	-0.10499269729956953	0.10499269729956953	0.008187694383053779	-0.12104028340677583	-0.08894511119236323	0.6540955849379374	1.2152854789015662e-37	2.1153562867130385e-36	1	28902	12.287220474449452
MA0817.1 BHLHE23	0.10403533578381233	0.10403533578381233	0.03031576145270369	0.04461753517260542	0.16345313639501924	0.77340379641009	0.0005997568971355835	0.001415527930951356	1	1744	0.7414335515687441
MA0645.1 ETV6	0.10277010307839995	0.10277010307839995	0.007275527106916	0.0885103319802997	0.11702987417650021	0.612584131090764	2.6469905053512824e-45	5.460643375854312e-44	1	25893	11.007992517643057
MA0485.1 Hoxc9	-0.10199539199219729	0.10199539199219729	0.016554841434014506	-0.13444228497263713	-0.06954849901175744	0.7222467749855198	7.225903533634873e-10	3.4108714137581563e-09	1	6894	2.9308732250658958
MA0496.2 MAFK	0.10074858457679517	0.10074858457679517	0.02358934869081323	0.05451431072404417	0.14698285842954617	0.7195230114225244	1.9465478504593226e-05	5.706458698451804e-05	1	2840	1.2073803248023127
MA0772.1 IRF7	0.1005053615598043	0.1005053615598043	0.023787422481862615	0.05388287021031519	0.14712785290929342	0.7282795010406505	2.3878464061453033e-05	6.842207184064738e-05	1	2383	1.0130941246492646
MA0820.1 FIGLA	-0.09813807666101858	0.09813807666101858	0.00713174660396015	-0.1121160431516463	-0.08416011017039085	0.6321754263747712	4.3903918130267264e-43	8.432580137434092e-42	1	39526	16.803843210611344
MA0830.1 TCF4	-0.09767113511420243	0.09767113511420243	0.0074148063497874875	-0.11220388851212482	-0.08313838171628005	0.6566026684708205	1.2643432014961006e-39	2.347463877444427e-38	1	36524	15.527591191225236
MA0468.1 DUX4	-0.09747825806432436	0.09747825806432436	0.017162355599471362	-0.13111585692915756	-0.06384065919949117	0.7427106193611432	1.3487480846315323e-08	5.6063633070131605e-08	1	6774	2.879857155003826
MA0836.1 CEBPD	0.09720204970263617	0.09720204970263617	0.015144861905636678	0.06751866581675563	0.1268854335885167	0.6790055214706154	1.379370634944036e-10	7.387590804459886e-10	1	6266	2.6638891250743986
MA0753.1 ZNF740	0.09650451867482705	0.09650451867482705	0.009243236721812487	0.0783881075994965	0.1146209297501576	0.7859593576269935	1.6186209637801804e-25	1.669577549676964e-24	1	17476	7.429640336706062
MA0611.1 Dux	-0.095840055045336	0.095840055045336	0.008907164477910281	-0.11329777662641467	-0.07838233346425734	0.6743705027392076	5.323723462501273e-27	5.814341114927861e-26	1	24190	10.283989456678853
MA1109.1 NEUROD1	-0.09583982978838276	0.09583982978838276	0.01114758809206708	-0.11768870096332182	-0.07399095861344371	0.6190542683430622	8.15706797071999e-18	6.584763564769615e-17	1	15389	6.542385851543236
MA0663.1 MLX	-0.09531993638432784	0.09531993638432784	0.018352672053362502	-0.1312905126289931	-0.05934936013966258	0.7022571328842794	2.0605484960476631e-07	7.651503415323656e-07	1	4168	1.771958166822549
MA0708.1 MSX2	-0.09518515322000101	0.09518515322000101	0.009248749308327682	-0.113312368766363	-0.07705793767363903	0.6906097606524368	7.682541189276225e-25	7.780318986230648e-24	1	21659	9.207975512286371
MA0636.1 BHLHE41	-0.09385420470942499	0.09385420470942499	0.02600883003773954	-0.14483057486341802	-0.042877834555431954	0.7350870775090618	0.0003079113017955521	0.0007690878704041369	1	1914	0.8137063174900093
MA1100.1 ASCL1	-0.09167645208478949	0.09167645208478949	0.010212557788816426	-0.11169269754090369	-0.07166020662867528	0.7114585539673169	2.78665881450782e-19	2.425263999501337e-18	1	18009	7.656236714565088
MA0669.1 NEUROG2	-0.09113008924792099	0.09113008924792099	0.018329130856412593	-0.12705452559441147	-0.05520565290143051	0.6800888125310339	6.630954204315598e-07	2.3229191772350866e-06	1	5636	2.396054757248533
MA0052.3 MEF2A	0.09042660615278779	0.09042660615278779	0.02065072060158197	0.04995193751888781	0.13090127478668778	0.7704473127472707	1.1930195712385589e-05	3.5919562225939313e-05	1	3441	1.4628858090298444
MA0472.2 EGR2	-0.08978828110221126	0.08978828110221126	0.014793916939475196	-0.11878382549385967	-0.06079273671056286	0.7959990140847815	1.2849270450427156e-09	5.866429213842563e-09	1	6119	2.6013944392483634
MA0505.1 Nr5a2	0.08904863957359185	0.08904863957359185	0.01511011305083557	0.0594333621916255	0.11866391695555821	0.6095448029498255	3.785263161591843e-09	1.621839677697428e-08	1	6468	2.749766176345549
MA0146.2 Zfx	0.0887009838007626	0.0887009838007626	0.00869640909798207	0.07165633517389129	0.10574563242763392	0.766397266488662	1.988341005781826e-24	1.9776891789651376e-23	1	19027	8.089023042258312
MA0461.2 Atoh1	-0.08796223728076016	0.08796223728076016	0.01173417398431131	-0.11096079567833719	-0.06496367888318313	0.6809632536515402	6.567223674240095e-14	4.35469474589492e-13	1	14450	6.143185103307542
MA0666.1 MSX1	-0.08781479973126438	0.08781479973126438	0.007725310964347546	-0.10295613099075797	-0.0726734684717708	0.6749273492412873	6.0942341365889175e-30	7.588145680581223e-29	1	32671	13.889550208315619
MA0699.1 LBX2	-0.08622478665434906	0.08622478665434906	0.008229907692773637	-0.10235510932827452	-0.0700944639804236	0.6732960219056457	1.1017738282249562e-25	1.1579019289081144e-24	1	27990	11.899498341977724
MA0024.3 E2F1	-0.08620164663864055	0.08620164663864055	0.02528074958399275	-0.1357510053254423	-0.0366522879518388	0.7085216734711532	0.000650166942233541	0.0015216091883364802	1	2145	0.9119122523594932
MA0739.1 Hic1	-0.08591057614671309	0.08591057614671309	0.007255473296899626	-0.10013104249942845	-0.07169010979399773	0.6192142614957957	2.4016386897702174e-32	3.6154398654108413e-31	1	37646	16.004591446305586
MA0136.2 ELF5	0.08524941415953964	0.08524941415953964	0.0061095951173656005	0.0732748277693813	0.09722400054969799	0.6074934582981242	3.00102761296167e-44	5.969901358641608e-43	1	43736	18.593657001955616
MA0602.1 Arid5a	0.08428487161134614	0.08428487161134614	0.015475862807437474	0.05395273787908576	0.11461700534360651	0.8041472106766714	5.145302376453739e-08	2.004149247331981e-07	1	7137	3.034180766941587
MA0511.2 RUNX2	-0.08186767677155665	0.08186767677155665	0.00889593702683211	-0.09930339295288391	-0.06443196059022939	0.622704949352195	3.4868776762083275e-20	3.132565912335546e-19	1	21788	9.262817787603096
MA0659.1 MAFG	0.08024004217857879	0.08024004217857879	0.035856170521329986	0.009963239333245236	0.15051684502391233	0.7129048043808541	0.02523209213145751	0.04592900430464651	1	1240	0.527166057308052
MA0027.2 EN1	-0.07948831872958738	0.07948831872958738	0.0072861271307567204	-0.0937688654926507	-0.06520777196652405	0.6817259702499245	1.0377648918510176e-27	1.1796633566551363e-26	1	38040	16.172094209676047
MA0705.1 Lhx8	-0.07915668046412909	0.07915668046412909	0.007368579810362435	-0.09359883150964844	-0.06471452941860974	0.6736952950694788	6.4307013562142174e-27	6.888270491175614e-26	1	36394	15.472323781991328
MA1124.1 ZNF24	0.07737555240970537	0.07737555240970537	0.022448691587795937	0.03337692539757805	0.12137417942183268	0.7297601063224906	0.0005673242682631569	0.0013446792230748018	1	3242	1.3782841595102457
MA0041.1 Foxd3	0.07721667874009369	0.07721667874009369	0.009377955468559235	0.05883622377309714	0.09559713370709025	0.7545012481180154	1.8129065267662242e-16	1.3286696518536668e-15	1	20345	8.649349545106709
MA0464.2 BHLHE40	-0.07656252316294658	0.07656252316294658	0.01560341317707215	-0.1071446510259057	-0.045980395299987466	0.7196428371778989	9.258355692057055e-07	3.1637448591875946e-06	1	5774	2.454723237819913
MA0642.1 EN2	-0.07494372772363442	0.07494372772363442	0.0076412705916597285	-0.08992034287941256	-0.05996711256785628	0.6512524399900965	1.042598810855597e-22	9.520123567976517e-22	1	32589	13.854689227106538
MA0488.1 JUN	0.07490856210193816	0.07490856210193816	0.013162422984700984	0.049110687102642034	0.1007064371012343	0.6894106139521416	1.2622935863904264e-08	5.2864475760862226e-08	1	8716	3.705467222174985
MA0745.1 SNAI2	-0.07439441573022557	0.07439441573022557	0.006556632417413374	-0.08724517912822356	-0.06154365233222756	0.6152450245433975	7.724683419073625e-30	9.35358405309567e-29	1	46951	19.960462545701898
MA0030.1 FOXF2	0.07406281442472192	0.07406281442472192	0.016985955348577015	0.04077095369850547	0.10735467515093836	0.6932242095976575	1.2992083163083328e-05	3.869834396704499e-05	1	5205	2.212822038942267
MA0517.1 STAT1::STAT2	0.07268612857146808	0.07268612857146808	0.014343145696673153	0.044574079580978046	0.10079817756195812	0.713754068082024	4.027443684645536e-07	1.438003930992028e-06	1	7024	2.9861406342998045
MA0493.1 Klf1	-0.0726793540890391	0.0726793540890391	0.007199196630639612	-0.08678952020271484	-0.058569187975363354	0.7345000504521122	5.784667504103765e-24	5.652736490852276e-23	1	35119	14.930278037581838
MA0643.1 Esrrg	0.07117741776895632	0.07117741776895632	0.010424489843076038	0.05074579311932369	0.09160904241858896	0.6022656668752158	8.61641030084937e-12	5.0519374079716834e-11	1	14186	6.030949749170989
MA0466.2 CEBPB	0.06999624905202939	0.06999624905202939	0.01336282745843257	0.04380558850187864	0.09618690960218014	0.6664853177052498	1.6221036544960132e-07	6.063837151371003e-07	1	8400	3.5711249043448685
MA0838.1 CEBPG	0.06988731963383826	0.06988731963383826	0.02225386193734553	0.02627055171971427	0.11350408754796226	0.6600726570768424	0.0016868386997118906	0.0037582766229580923	1	2746	1.1674177365870249
MA0603.1 Arntl	-0.0688755438667747	0.0688755438667747	0.010110929046150387	-0.08869260064746938	-0.04905848708608003	0.680511285500454	9.625804373636783e-12	5.584971912620508e-11	1	15708	6.678003571124904
MA0733.1 EGR4	-0.06847770681699906	0.06847770681699906	0.016997671961735242	-0.10179253168302643	-0.035162881950971704	0.7681651106879127	5.6097562194437686e-05	0.00015242118118195998	1	4541	1.9305331179321485
MA0159.1 RARA::RXRA	0.06679195572409738	0.06679195572409738	0.02263324633200995	0.022431608060134597	0.11115230338806016	0.6309900006647975	0.003166904753022673	0.006707094857162087	1	2750	1.1691182722557605
MA0506.1 NRF1	0.06661939956419016	0.06661939956419016	0.012954865566611816	0.04122832962907293	0.0920104694993074	0.9198346565779256	2.7121751140927376e-07	9.938694332563519e-07	1	8960	3.80919989796786
MA0497.1 MEF2C	0.06579920152072266	0.06579920152072266	0.01339195785921479	0.03955144643418355	0.09204695660726178	0.7483453085940153	8.953919459628261e-07	3.097722446591889e-06	1	8927	3.7951704787007907
MA0102.3 CEBPA	0.0656493180563956	0.0656493180563956	0.010845794453543974	0.04439195154372513	0.08690668456906606	0.6731205616434554	1.421953190241685e-09	6.439251438736736e-09	1	14218	6.044554034520874
MA0035.3 Gata1	-0.06556895665370008	0.06556895665370008	0.007992948740549231	-0.08123484831545136	-0.0499030649919488	0.7103349181874209	2.3377915545190127e-16	1.669422943419346e-15	1	32294	13.729274721537283
MA0482.1 Gata4	-0.064166437826339	0.064166437826339	0.007802864209359716	-0.07945977065294066	-0.048873104999737356	0.6939542090030255	1.9773668892083058e-16	1.430380983492242e-15	1	33493	14.239010288240795
MA0684.1 RUNX3	-0.06406304685948745	0.06406304685948745	0.009317824734451433	-0.08232564775326875	-0.04580044596570615	0.638946520218394	6.184992356250124e-12	3.704344884334752e-11	1	19935	8.475044639061304
MA0140.2 GATA1::TAL1	-0.06378464802032728	0.06378464802032728	0.01245591051872489	-0.08819778403168169	-0.039371512008972875	0.7101986161644884	3.041875992307097e-07	1.1074019135392502e-06	1	11560	4.914548082646034
MA1104.1 GATA6	-0.062469617170258146	0.062469617170258146	0.008308862067863914	-0.07875468757578241	-0.04618454676473388	0.7194655026149606	5.543692730562085e-14	3.7202853625579297e-13	1	29646	12.603520108834283
MA0648.1 GSC	0.06175648744285155	0.06175648744285155	0.008340450142191928	0.0454095055493034	0.07810346933639971	0.6738685378222367	1.3169021098865493e-13	8.529238083800093e-13	1	24778	10.533968199982995
MA0069.1 Pax6	0.060928236362560305	0.060928236362560305	0.023654387354567596	0.014566489071248127	0.10728998365387249	0.6579270676940695	0.010001745671876281	0.020039468846169382	1	2713	1.1533883173199557
MA0596.1 SREBF2	0.060756327562645575	0.060756327562645575	0.009710186937937739	0.04172471088113634	0.07978794424415481	0.6197010431824106	3.9253427355532436e-10	1.9521570568778185e-09	1	17101	7.2702151177620955
MA0656.1 JDP2(var.2)	-0.06073956765004699	0.06073956765004699	0.024468363554509653	-0.10869667897751836	-0.01278245632257561	0.7430026829699605	0.013051114079208075	0.02577826433375496	1	2226	0.9463480996513902
MA0741.1 KLF16	-0.06057345550412411	0.06057345550412411	0.007169665932871857	-0.07462574251373671	-0.0465211684945115	0.8049614402888813	2.9488151032091343e-17	2.3133662147711093e-16	1	38247	16.260096930533116
MA0664.1 MLXIPL	-0.060112109315796344	0.060112109315796344	0.012778437506393776	-0.08515738660702396	-0.03506683202456873	0.673392071688018	2.5488447173559456e-06	8.112608614670068e-06	1	9308	3.9571465011478617
MA0814.1 TFAP2C(var.2)	0.05996024877573692	0.05996024877573692	0.008862422593297553	0.04259021967709965	0.07733027787437419	0.7203081993914946	1.3269139749395959e-11	7.541745755524029e-11	1	18717	7.957231527931298
MA0489.1 JUN(var.2)	-0.05982556123798411	0.05982556123798411	0.008814090162418948	-0.07710086051281405	-0.04255026196315417	0.6996593796207292	1.1410005275107443e-11	6.551930864159635e-11	1	25992	11.050080775444265
MA0594.1 Hoxa9	-0.05977298670092	0.05977298670092	0.014927756027262404	-0.08903085088435503	-0.030515122517484974	0.7237112150275198	6.224064595065061e-05	0.0001674784531135864	1	8350	3.549868208485673
