Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-18.0	0.00030454659699467597	0.0026823160701681757	0.005566264897241317	-0.004957171703251965	0.9096195233067232	0.9483676610443237
-17.0	-0.0020339117494580254	0.00300475382520482	0.003860310920887097	-0.007928134419803147	0.498580712796862	0.7217052442129736
-16.0	-0.00264251164883133	0.0030316208810889987	0.003304414310731557	-0.008589437608394217	0.3835465050442609	0.590974716955953
-15.0	-0.0016388325818380292	0.003024157703340874	0.004293453365918628	-0.007571118529594686	0.5879627795178366	0.7856847761698524
-14.0	-0.0019847112729644008	0.002954511703270497	0.003810954819591409	-0.007780377365520211	0.5018480174990876	0.7217052442129736
-13.0	-0.0032000818934380323	0.003104174798845783	0.0028891681870818328	-0.009289331973957898	0.30276469600253125	0.5070008323578398
-12.0	-0.004373002990771516	0.003842991227137312	0.0031655333854609434	-0.011911539367003975	0.2553469168365199	0.4381520959353921
-11.0	-0.006065190850789274	0.004118010837823945	0.00201283292387861	-0.014143214625457158	0.14101403315694683	0.2916865617356023
-10.0	-0.007277056755146011	0.004178900805505213	0.0009204107572726846	-0.015474524267564706	0.08183298956925357	0.23314681933881676
-9.0	-0.007782510611116798	0.004445682104989169	0.0009382837609774241	-0.01650330498321102	0.08023421810439706	0.23314681933881676
-8.0	-0.009450499701827016	0.004587377034134002	-0.00045175195577162007	-0.018449247447882414	0.03956954392039011	0.14937502829947266
-7.0	-0.01257903199783215	0.0048125661146361225	-0.003138546039389489	-0.02201951795627481	0.00904889335275497	0.0525531883179231
-6.0	-0.01255793373380297	0.004977802226484931	-0.002793315253005489	-0.02232255221460045	0.011751153834404334	0.06118704237913981
-5.0	-0.00802843025045399	0.005172741040522312	0.002118586537782534	-0.018175447038690513	0.1208690374068927	0.2759268327607942
-4.0	-0.006129440941752674	0.005252698253892106	0.0041744225125063955	-0.016433304396011744	0.2434410867028153	0.43246593049558957
-3.0	-0.009313637315123838	0.005141250916181369	0.0007716074226953046	-0.019398882052942983	0.07026637664616346	0.22429980904548613
-2.0	-0.010967344756828517	0.0048722295378673935	-0.0014098210900550644	-0.020524868423601968	0.024538206892183227	0.10292414557554631
-1.0	-0.009753643947361425	0.004817936600271631	-0.0003026230699120728	-0.01920466482481078	0.043110941643658834	0.15877444361445084
0.0	-0.008694074579272744	0.005158552155185375	0.0014251088307620924	-0.01881325798930758	0.09213625022398059	0.24843881756823336
1.0	-0.00925414088964684	0.005127212897676451	0.0008035664152470732	-0.01931184819454075	0.07130060155088301	0.22429980904548613
2.0	-0.00907821095681228	0.00490409580049322	0.0005418226054517	-0.01869824451907626	0.06435523516266696	0.2112530545557111
3.0	-0.008087281257077255	0.004871350037659788	0.0014685171535308641	-0.017643079667685375	0.09710008010223255	0.25723003676205464
4.0	-0.007657536163838644	0.005002900571547778	0.002156316045597983	-0.017471388373275273	0.12608577126155499	0.2759268327607942
5.0	-0.007151701345446143	0.004918184649270675	0.002495969360056179	-0.016799372050948464	0.14612957284220995	0.2981833175564014
6.0	-0.008514980591219386	0.004808552538414395	0.0009176322057826199	-0.01794759338822139	0.07680815366563136	0.23314681933881676
7.0	-0.01126999994995236	0.004874817540161062	-0.0017073995738450896	-0.02083260032605963	0.02092642310394623	0.09028256824845374
8.0	-0.010600763392128119	0.004485724627003102	-0.0018014203086378043	-0.019400106475618434	0.018250630810829054	0.0861201641385996
9.0	-0.0069093710732681815	0.004066713988078686	0.0010680271352885825	-0.014886769281824946	0.08953665037077829	0.2458188037452277
10.0	-0.004408699751823462	0.0038141107802726905	0.0030731838020675376	-0.011890583305714462	0.24791940814737257	0.43530035616573554
11.0	-0.0027954197233218325	0.003617070996699239	0.00429994419306796	-0.009890783639711624	0.4397450032960456	0.6640149549770288
12.0	-0.0005957807040919062	0.003532402832212516	0.006333495391595924	-0.007525056799779736	0.8660867962445227	0.9324163858952079
13.0	0.004204082575390069	0.00323212957899135	0.01054433290744023	-0.002136167756660091	0.19356628677121684	0.36535636628067175
14.0	0.0053772949159338205	0.0030874789817675434	0.011433793939546124	-0.0006792041076784834	0.08178651962769806	0.23314681933881676
15.0	0.001299533955625932	0.003001551605222589	0.007187475047275198	-0.004588407136023334	0.665113756493636	0.821003073144841
16.0	-0.0006583551160943411	0.0030683268771275773	0.005360574517171646	-0.006677284749360328	0.8301373390859094	0.9242196543235678
17.0	-0.00029344175281988745	0.0032601206247200756	0.0061017167234239745	-0.006688600229063749	0.9282923506309251	0.9483676610443237
18.0	0.0004568740977022701	0.002835214542377001	0.006018523005772652	-0.0051047748103681114	0.8720038918983445	0.9324163858952079
19.0	0.0006230924556017051	0.0022898204800492323	0.005114878661617011	-0.0038686937504136005	0.7855737584091034	0.8986487690892015
20.0	0.00032951836320635204	0.001928197701974905	0.004111933585562592	-0.003452896859149888	0.8643310245638268	0.9324163858952079
21.0	6.186992579172094e-05	0.0016705564586213396	0.0033388877193629343	-0.003215147867779492	0.9704618795428331	0.9769316254064521
22.0	-0.00031397879264789396	0.0021521812956276343	0.003907809919948697	-0.004535767505244485	0.8840299656134043	0.9334861874659025
23.0	-0.0008127474057197755	0.002464801514272131	0.004022287278804993	-0.005647782090244544	0.741643807226593	0.8681164873104915
24.0	-0.0006997210603382375	0.001976386071351606	0.003177222032103252	-0.004576664152779727	0.7233608509690357	0.8533397538775342
25.0	-2.1416849564601733e-05	0.001719810583827569	0.00335221943533303	-0.0033950531344622333	0.9900659235350051	0.9900659235350051
26.0	-0.0003892161779710828	0.0019096926301039893	0.0033568988945282944	-0.00413533125047046	0.8385304148498595	0.9242196543235678
27.0	-0.0004108302420191722	0.0014675292826408298	0.0024679228506896012	-0.0032895833347279455	0.7795589479844179	0.8985755812644818
28.0	0.002788202418660326	0.0011704761690567033	0.005084246478204024	0.0004921583591166283	0.017344519538891115	0.08448459517330834
29.0	0.008088654310378411	0.001674225759148852	0.011372869923009593	0.004804438697747229	1.5032827562081533e-06	3.783261603123852e-05
30.0	0.009790093109000895	0.0017766101041073764	0.013275149177206447	0.006305037040795342	4.240716617469371e-08	1.6008705230946874e-06
31.0	0.005777871177476229	0.0016044102035255039	0.008925134329228248	0.0026306080257242105	0.0003275868151845341	0.003533257792347475
32.0	0.0033958344092370344	0.0018026114202639323	0.006931895503499368	-0.0001402266850252993	0.05979013834348162	0.2015129755467626
33.0	0.004173871544336286	0.0018048079277257017	0.007714241378958027	0.0006335017097145452	0.02088450266374719	0.09028256824845374
34.0	0.0031680362021086006	0.0015908001149158928	0.0062886013621132565	4.747104210394478e-05	0.04661975506663049	0.16760911940621917
35.0	0.0023315639730666854	0.0016232577061274323	0.005515798997916529	-0.0008526710517831578	0.15112296568319003	0.30426090424215596
36.0	0.0029115767624536106	0.0015155146111542005	0.00588445943369722	-6.130590878999963e-05	0.054908565931298677	0.19281845245642093
37.0	0.002294497112811344	0.0012192449671725068	0.004686207630301912	-9.72134046792238e-05	0.06005353575896899	0.2015129755467626
38.0	0.0006024953828029999	0.0011552810612806158	0.0028687322255355014	-0.0016637414599295014	0.6020898284330259	0.7957441219955028
39.0	-0.0007172008606041196	0.0011105863108790044	0.0014613613084653448	-0.002895763029673584	0.5185222099796172	0.7386495632728508
40.0	9.1839108055402e-05	0.0015333723642299486	0.003099752127588302	-0.0029160739114774976	0.9522488302500689	0.9650306937433584
41.0	0.00453787557684084	0.0017718288593112747	0.008013552600003417	0.0010621985536782637	0.010535726983907019	0.05681767052035571
42.0	0.007036151230382305	0.0015432196615344387	0.01006338102805752	0.004008921432707091	5.570220139580156e-06	0.00011758302876446697
43.0	0.004126224901546621	0.0013394293935246504	0.006753693092256538	0.0014987567108367033	0.002105544351580475	0.016733536688876404
44.0	0.0009865850155274152	0.0014329182340143164	0.0037974439514012587	-0.0018242739203464284	0.49124105634299675	0.7201689272601214
45.0	0.00014972945055497725	0.0016656615683377893	0.003417145268404873	-0.003117686367294918	0.9283857837125472	0.9483676610443237
46.0	-0.0002231967524366766	0.0014399625506780795	0.0026014805437395492	-0.0030478740486129022	0.8768418993186724	0.9324163858952079
47.0	-0.0006148388571072936	0.001201194817176185	0.0017414639000473018	-0.002971141614261889	0.6088311682111924	0.7957441219955028
48.0	0.00048028939918432704	0.0011681296337773353	0.00277173041893009	-0.0018111516205614356	0.6810163625223582	0.821003073144841
49.0	0.0038446182627717507	0.001163913532507603	0.0061277888413665375	0.0015614476841769639	0.0009796820551326295	0.00924574939531419
50.0	0.006492989145955975	0.001122700314051909	0.008695314537001037	0.004290663754910913	8.98781725819478e-09	4.5238680199580394e-07
51.0	0.004899834153027816	0.0009331411839779974	0.0067303141993793275	0.003069354106676304	1.7432931700144772e-07	5.264745373443721e-06
52.0	0.0029207546348179675	0.0013045015094361849	0.005479707153962882	0.0003618021156730532	0.025311160431735615	0.10329689797816427
53.0	0.004012299429825555	0.0016550919823947266	0.007258981604686406	0.0007656172549647036	0.015465416849455675	0.07784259814226023
54.0	0.005082664268770785	0.001932068303317942	0.00887267218840313	0.00129265634913844	0.008613268971348084	0.05202414458694242
55.0	0.003725898671340878	0.0016776761014736582	0.007016882587511847	0.0004349147551699086	0.026516784162594637	0.10536932654083658
56.0	0.003311593776767434	0.0008794015534182541	0.005036656418843034	0.001586531134691835	0.00017282670443253092	0.0020074486437932438
57.0	0.006978969600231265	0.0011337392624329282	0.00920294935086425	0.00475498984959828	9.70190802171015e-10	7.324940556391163e-08
58.0	0.008545932766441609	0.0013602182327913893	0.011214181019287839	0.005877684513595379	4.4109551519810545e-10	6.660542279491393e-08
59.0	0.0038836280641286894	0.0012980867078055897	0.006429997100101153	0.0013372590281562255	0.0028210208952226404	0.020828671999626736
60.0	0.0002942776326089338	0.0011681436941150302	0.00258574623356967	-0.001997190968351802	0.8011400237978292	0.9095649894246032
61.0	0.0010599546254054454	0.0010444744133161748	0.0031088295495080775	-0.0009889202986971867	0.3103636487895522	0.5094012061654607
62.0	0.0013686448726283858	0.001142757970531713	0.0036103160139128025	-0.0008730262686560309	0.2312456720594571	0.4206999576021448
63.0	0.00104305054742469	0.0011617183352987184	0.0033219149558946733	-0.0012358138610452933	0.36941660853528646	0.5810615405086277
64.0	0.001260538891667975	0.0011311962123497924	0.003479530112682957	-0.000958452329347007	0.26532087968800616	0.4501511554257183
65.0	0.000788728722778434	0.0008278826121933264	0.002412730136884901	-0.0008352726913280329	0.34090085315885044	0.5476173279466641
66.0	0.0002132049107081605	0.0002884297425851405	0.0007789980593136897	-0.0003525882378973687	0.4599124296617886	0.6875918502864364
67.0	2.465583320216964e-05	3.873993919418206e-05	0.00010064935584310493	-5.133768943876565e-05	0.5245889002450992	0.7403077003458877
68.0	1.1478562825351741e-06	1.9268471020033177e-06	4.927622124132059e-06	-2.6319095590617104e-06	0.5514587875424767	0.7645106491117165
69.0	2.0479598455340302e-08	3.528732509460212e-08	8.970036116932547e-08	-4.874116425864487e-08	0.5617590529633469	0.7645106491117165
70.0	1.366350061522345e-10	2.3776187136590486e-10	6.030364133467386e-10	-3.297664010422696e-10	0.5656042238318515	0.7645106491117165
71.0	3.374218222537695e-13	5.893534987276701e-13	1.493516782149879e-12	-8.186731376423401e-13	0.5670542562947831	0.7645106491117165
72.0	2.7484525072507537e-16	5.40681807558737e-16	1.3354642408144384e-15	-7.857737393642876e-16	0.6113001202084658	0.7957441219955028
73.0	-2.3527187142935446e-17	5.794256103295564e-17	9.013482202183289e-17	-1.3718919630770378e-16	0.6847718544202968	0.821003073144841
74.0	-2.3527187142935446e-17	5.795246632357244e-17	9.015425256153975e-17	-1.3720862684741064e-16	0.6848228359787081	0.821003073144841
75.0	-2.3527187142935446e-17	5.795246632357244e-17	9.015425256153975e-17	-1.3720862684741064e-16	0.6848228359787081	0.821003073144841
