Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
+	-51.0	-0.0016926158700592297	0.003160301520784872	0.004507930935786933	-0.007893162675905393	0.59234680072692	0.9947543867884936
+	-50.0	-0.0040491167007405795	0.0029786351270769643	0.0017949986159496358	-0.009893232017430795	0.17428830911571622	0.9947543867884936
+	-49.0	-0.0028658731692434007	0.0029853296640105498	0.0029913769035221946	-0.008723123242008995	0.3372625648409169	0.9947543867884936
+	-48.0	-0.0019499922798454001	0.003140920199695244	0.004212528158014987	-0.008112512717705788	0.5348303447246106	0.9947543867884936
+	-47.0	-0.001010653760115369	0.0033608252142091426	0.0055833227670978695	-0.0076046302873286065	0.7636849898233142	0.9947543867884936
+	-46.0	-0.0014837102457753355	0.003196787066739314	0.004788421607870692	-0.007755842099421362	0.6426449527971473	0.9947543867884936
+	-45.0	-0.004767194235757908	0.0030894252151434506	0.0012942924684920167	-0.010828680940007832	0.12308693912996768	0.9947543867884936
+	-44.0	-0.004508406153595375	0.003268939083505756	0.0019052887610921856	-0.010922101068282935	0.16810974859899186	0.9947543867884936
+	-43.0	-8.981715717819874e-05	0.002808519659513183	0.005420529716187765	-0.005600164030544163	0.9744933035694232	0.9965756227255954
+	-42.0	0.004322224989670485	0.0028366410137417876	0.009887746273449963	-0.0012432962941089946	0.12785314103927956	0.9947543867884936
+	-41.0	0.00430033200027577	0.003033808278322238	0.010252697654622812	-0.0016520336540712726	0.15661411826975263	0.9947543867884936
+	-40.0	0.000413174805316671	0.0028634681179489528	0.006031331166542978	-0.005204981555909637	0.8852951619769763	0.9947543867884936
+	-39.0	0.00017190312239939498	0.002587241633136395	0.005248100041835082	-0.0049042937970362925	0.9470368855337006	0.995210874181057
+	-38.0	0.001277288523995041	0.002517628742038089	0.00621690417524904	-0.0036623271272589572	0.6120141738057758	0.9947543867884936
+	-37.0	-0.0014212391376418208	0.0031167667929726793	0.00469389204703531	-0.0075363703223189525	0.6484768357455939	0.9947543867884936
+	-36.0	-0.0029258428326537854	0.0033482689710978507	0.003643498205633759	-0.00949518387094133	0.3823876452718442	0.9947543867884936
+	-35.0	-0.0014336278820699187	0.0029431716102293138	0.004340907619318635	-0.0072081633834584725	0.6262773313195178	0.9947543867884936
+	-34.0	0.00035862674191804617	0.003274268225216893	0.006782777492036996	-0.006065524008200904	0.9128020068041063	0.9947543867884936
+	-33.0	0.0032659126805776456	0.0034278084766043377	0.009991311115149436	-0.003459485753994145	0.3409051610774587	0.9947543867884936
+	-32.0	0.005529783035383955	0.0030429212833374005	0.011500028507136648	-0.00044046243636873626	0.06943503387421038	0.9229957865708541
+	-31.0	0.004721347281929129	0.003180950881109041	0.010962408362871736	-0.0015197137990134784	0.1380125290683866	0.9947543867884936
+	-30.0	0.00022524797017259182	0.0032188773154858985	0.0065407211380587756	-0.0060902251977135915	0.9442238808192502	0.995210874181057
+	-29.0	-0.003916311046701049	0.0031249527330443213	0.0022148810436302567	-0.010047503137032354	0.21037147070137047	0.9947543867884936
+	-28.0	-0.0022882701486434997	0.0030887614169610184	0.003771914176174356	-0.008348454473461355	0.4589419351782529	0.9947543867884936
+	-27.0	0.0001832453267257076	0.003246341105076076	0.00655260275587615	-0.006186112102424735	0.9549956551691362	0.995210874181057
+	-26.0	0.0019407853304760994	0.003080651798315755	0.00798505849312895	-0.004103487832176751	0.5288240287787505	0.9947543867884936
+	-25.0	0.0025789519049667	0.0037040899137571965	0.009846417598433233	-0.004688513788499834	0.486415256327004	0.9947543867884936
+	-24.0	-0.0009108405356370462	0.0032430465787361158	0.005452052996116371	-0.0072737340673904635	0.7788682274720233	0.9947543867884936
+	-23.0	-0.002197449867684374	0.0030364307712917277	0.003760061147096911	-0.008154960882465659	0.46939889364650145	0.9947543867884936
+	-22.0	-0.0007390977835900533	0.003139751674383528	0.005421129994585345	-0.006899325561765451	0.8139397767503953	0.9947543867884936
+	-21.0	-0.0014517631105213393	0.003342245421980382	0.005105759657264312	-0.008009285878306991	0.6641023069567021	0.9947543867884936
+	-20.0	-0.001510498711961841	0.0037209009500506593	0.005789950422074158	-0.00881094784599784	0.6848544115917867	0.9947543867884936
+	-19.0	0.001985534833219969	0.003393679727751625	0.008643972282172369	-0.004672902615732432	0.5586154981501779	0.9947543867884936
+	-18.0	0.005177298674856536	0.003808131464679824	0.012648895050793002	-0.002294297701079929	0.17424044246728596	0.9947543867884936
+	-17.0	0.0065603699652035	0.0036211553906337836	0.013665117199983364	-0.0005443772695763642	0.07029438109645578	0.9229957865708541
+	-16.0	0.005694573781963028	0.0033929176339693766	0.012351515994421	-0.0009623684304949443	0.0935440876087576	0.9947543867884936
+	-15.0	0.0025735359451958457	0.003564371444303482	0.009566872444409489	-0.004419800554017797	0.4704296860606416	0.9947543867884936
+	-14.0	0.0005127995103024331	0.003510866416271927	0.007401158548196065	-0.006375559527591199	0.8838988692451911	0.9947543867884936
+	-13.0	0.000515767587130156	0.0034549536500368496	0.007294425154513838	-0.006262889980253525	0.8813558802133388	0.9947543867884936
+	-12.0	0.0035311871900044834	0.0038652011631716728	0.01111475495043288	-0.004052380570423913	0.3611251495433677	0.9947543867884936
+	-11.0	0.007900007730412849	0.004099467816253674	0.015943209275127476	-0.00014319381430177684	0.054213499359709615	0.7796417526967764
+	-10.0	0.009525505267794141	0.004083837364196017	0.017538039691367753	0.0015129708442205292	0.019845345629183452	0.5218818383031621
+	-9.0	0.005832292150708947	0.004158528945502437	0.013991372289255382	-0.0023267879878374883	0.1610367585003797	0.9947543867884936
+	-8.0	0.0012877528779748643	0.003711842646061617	0.008570429518628114	-0.005994923762678385	0.7287061650793639	0.9947543867884936
+	-7.0	-0.0005798123995973843	0.003134028588600708	0.005569186620487415	-0.006728811419682184	0.8532570934764628	0.9947543867884936
+	-6.0	-0.0021622939615703034	0.0035762852396304455	0.004854417536855998	-0.009179005459996604	0.545549685947825	0.9947543867884936
+	-5.0	-0.0030721216784994434	0.003613461282803866	0.0040175296309660595	-0.010161772987964947	0.3953959755999853	0.9947543867884936
+	-4.0	-0.00032462370793945886	0.003799039062606377	0.007129133273792628	-0.007778380689671546	0.9319192642835734	0.9947543867884936
+	-3.0	0.005620401168761215	0.003831988178135149	0.013138804682383919	-0.0018980023448614894	0.142727009373399	0.9947543867884936
+	-2.0	0.006325093348108075	0.003669642631429684	0.013524973089727554	-0.0008747863935114055	0.08504174626624818	0.9947543867884936
+	-1.0	0.003937719051585368	0.0033756260529484907	0.010560734989362924	-0.0026852968861921876	0.24364597355786266	0.9947543867884936
+	0.0	0.003692421172942184	0.003641282981096416	0.010836658964534951	-0.0034518166186505825	0.31077321364219757	0.9947543867884936
+	1.0	0.0034279026542230243	0.003909422041277482	0.011098232270343783	-0.004242426961897736	0.38075995582754096	0.9947543867884936
+	2.0	0.0026883271990816734	0.0042406907735173804	0.011008609759900152	-0.005631955361736805	0.5262474709714121	0.9947543867884936
+	3.0	-0.00011145162766350525	0.0038276872162135273	0.0073985133507340674	-0.007621416606061079	0.9767761070423054	0.9965756227255954
+	4.0	-0.0029857556152874374	0.003340560326021132	0.0035684609754455024	-0.009539972206020377	0.37162026407400917	0.9947543867884936
+	5.0	-0.0026530961472203776	0.003225634450561361	0.0036756345949932154	-0.008981826889433971	0.4109593410584451	0.9947543867884936
+	6.0	-0.0014691205085676112	0.0037595951809970573	0.005907247137838616	-0.00884548815497384	0.6960422496959854	0.9947543867884936
+	7.0	-0.0018542609612254867	0.003973083513724321	0.00594097317335327	-0.009649495095804244	0.6407980460484319	0.9947543867884936
+	8.0	-0.0007174091162103027	0.003893314910963357	0.006921318130717597	-0.008356136363138202	0.8538362767642881	0.9947543867884936
+	9.0	0.00205430145497412	0.003437967402791549	0.008799631815948077	-0.0046910289059998375	0.550267723101064	0.9947543867884936
+	10.0	0.0013127816339552497	0.003234639169305553	0.0076591797347039785	-0.00503361646679348	0.6849269114194871	0.9947543867884936
+	11.0	-0.0018943415004596628	0.0029005070282947113	0.0037964856156696065	-0.0075851686165889325	0.5138167072558819	0.9947543867884936
+	12.0	-0.005143947109361293	0.0030880819060210567	0.0009149040074190994	-0.011202798226141685	0.09603485446675383	0.9947543867884936
+	13.0	-0.008035327662212615	0.003954806321392356	-0.00027595358269140707	-0.01579470174173382	0.042402667670909326	0.6977260327423578
+	14.0	-0.007447597343678117	0.0036453048544212233	-0.00029546859179765614	-0.014599726095558577	0.0412715448553367	0.6977260327423578
+	15.0	-0.003982452215213052	0.003485576214336308	0.002856287164619547	-0.010821191595045652	0.2534603928026158	0.9947543867884936
+	16.0	-0.0010251787571096773	0.0030012502456568894	0.004863307674283467	-0.006913665188502822	0.7327259239348807	0.9947543867884936
+	17.0	-0.0011001554990829076	0.0029092696109537493	0.0046078639018837814	-0.006808174900049596	0.7053844751131129	0.9947543867884936
+	18.0	-0.0036143316385403705	0.003063195669614323	0.0023956924050489224	-0.009624355682129663	0.2382731938476852	0.9947543867884936
+	19.0	-0.006036797950763635	0.0035146807478598865	0.0008590448482169088	-0.012932640749744179	0.08613741109850208	0.9947543867884936
+	20.0	-0.005787104977506437	0.0035741825017689233	0.0012254809258002075	-0.012799690880813081	0.10568878060222367	0.9947543867884936
+	21.0	-0.005219382254863926	0.003302881580239887	0.001260908216710559	-0.01169967272643841	0.11432199071450717	0.9947543867884936
+	22.0	-0.0050819912058837026	0.003166696066752831	0.0011311017704198336	-0.011295084182187238	0.10880464261822072	0.9947543867884936
+	23.0	-0.0027066985278566325	0.0031418842715297936	0.0034577134296878763	-0.008871110485401141	0.38914685428018825	0.9947543867884936
+	24.0	-0.0001597370531292637	0.0033626703297011543	0.006437859611243408	-0.006757333717501936	0.9621204867236377	0.995210874181057
+	25.0	0.0005684057025996578	0.0033437114816347773	0.007128804895766703	-0.005991993490567386	0.8650457168169223	0.9947543867884936
+	26.0	0.0016780727796816843	0.0028073824127319976	0.0071861883621881645	-0.0038300428028247963	0.5501329487529156	0.9947543867884936
+	27.0	0.0025716719533923466	0.003008569938099124	0.0084745197029363	-0.0033311757961516056	0.3928482485017889	0.9947543867884936
+	28.0	0.0009228236029989261	0.002964448290503511	0.006739104188217462	-0.00489345698221961	0.7556308471090224	0.9947543867884936
+	29.0	-0.0035595529049840973	0.0031589914037557934	0.0026384234366495494	-0.009757529246617744	0.260059902208707	0.9947543867884936
+	30.0	-0.006870070452853215	0.0029816228040043663	-0.0010200932807332991	-0.01272004762497313	0.021390931167830952	0.5218818383031621
+	31.0	-0.0055655395420428555	0.0027698946210804433	-0.0001309754245641618	-0.01100010365952155	0.04473699397049238	0.6977260327423578
+	32.0	-0.003079131176462873	0.0030045205805184073	0.0028157716883769747	-0.00897403404130272	0.30565575905402675	0.9947543867884936
+	33.0	-0.001861436422165868	0.002643898000057981	0.003325920920614248	-0.007048793764945984	0.48154293314543606	0.9947543867884936
+	34.0	-0.00020300483967953267	0.0025305741246872916	0.004762009796610562	-0.005168019475969628	0.9360754347969984	0.9947543867884936
+	35.0	0.0024178145408446246	0.002994900701141797	0.008293843095132468	-0.0034582140134432186	0.41965316405645114	0.9947543867884936
+	36.0	0.002273011513256236	0.0034717585804553658	0.009084640541414685	-0.004538617514902213	0.5127812271224854	0.9947543867884936
+	37.0	0.000665851324175641	0.0031983617030071636	0.006941072631728763	-0.00560936998337748	0.8351209701968662	0.9947543867884936
+	38.0	-0.0007581314764593416	0.002950400221045334	0.0050305866399142675	-0.0065468495928329516	0.7972561008822361	0.9947543867884936
+	39.0	-0.0006515849196959849	0.0027535564811916806	0.0047509235852297715	-0.006054093424621742	0.812982565939762	0.9947543867884936
+	40.0	0.001577553915012056	0.002747502444891034	0.006968184333242741	-0.003813076503218629	0.5659590529071987	0.9947543867884936
+	41.0	0.0023106698095045285	0.0027997371722859863	0.007803785345048506	-0.0031824457260394494	0.4093615109305869	0.9947543867884936
+	42.0	0.00076654445282886	0.002981106289760507	0.00661550821824569	-0.005082419312587969	0.7971207601798898	0.9947543867884936
+	43.0	-0.0007111936414858759	0.0026893004062112855	0.004565243728184107	-0.005987631011155858	0.7914778310447064	0.9947543867884936
+	44.0	-0.001581281416053798	0.00257453164980033	0.0034699783744217305	-0.006632541206529327	0.5392025645620463	0.9947543867884936
+	45.0	-0.001226168335370688	0.003079519903458898	0.00481588403695786	-0.007268220707699237	0.6905791295764842	0.9947543867884936
+	46.0	-0.0003499815703663979	0.0030812972012839008	0.005695557880103074	-0.006395521020835871	0.9095883808824171	0.9947543867884936
+	47.0	-0.0004801359147747092	0.0029425146214716925	0.005293110567349146	-0.006253382396898565	0.8704114548780008	0.9947543867884936
+	48.0	0.0005835246683577266	0.0026697483840051367	0.0058216007525488285	-0.0046545514158333745	0.8270241231480769	0.9947543867884936
+	49.0	0.0007596300278493741	0.0024149833164518893	0.0054978542101035525	-0.003978594154404803	0.7531608479405506	0.9947543867884936
+	50.0	-0.0011553758669220295	0.0023160190010931728	0.003388679225625213	-0.0056994309594692715	0.6179705833864275	0.9947543867884936
+	51.0	-0.0007966858407058458	0.002531321714117282	0.004169795574377895	-0.005763167255789585	0.7530223776691133	0.9947543867884936
+	52.0	0.002256815555799719	0.002705262505462661	0.00756457074210105	-0.003050939630501612	0.4043222269638278	0.9947543867884936
+	53.0	0.002075646489431001	0.0027397709293320947	0.007451107587966068	-0.003299814609104067	0.44884521413432676	0.9947543867884936
+	54.0	8.41528457091789e-06	0.002287114007034292	0.004495758456623851	-0.0044789278874820156	0.9970648758501506	0.9977552026132139
+	55.0	-0.0010074207300146154	0.002409543832653018	0.0037201311244022595	-0.005734972584431491	0.6759542855829488	0.9947543867884936
+	56.0	-0.0012930982090068794	0.0026174238405440916	0.0038423165377482406	-0.006428512955762	0.6213752050511997	0.9947543867884936
+	57.0	-0.0015392677253371159	0.0023644415526389534	0.0030997929530200354	-0.0061783284036942675	0.5151709764324863	0.9947543867884936
+	58.0	-0.0022727317994210906	0.0022081726108513283	0.0020597274735063733	-0.006605191072348554	0.30358311937442795	0.9947543867884936
+	59.0	-0.0017020943272248374	0.0020196894112472223	0.0022605588074039455	-0.005664747461853621	0.3995417066588688	0.9947543867884936
+	60.0	0.0009675548403463448	0.0024425935511175646	0.005759950610735061	-0.003824840930042372	0.6920909588930695	0.9947543867884936
+	61.0	0.001963878003561807	0.0026162251943822297	0.00709694099318825	-0.003169184986064636	0.4530135887913692	0.9947543867884936
+	62.0	0.0016284644828813157	0.0025868426378734617	0.006703878569164261	-0.00344694960340163	0.5291338286480669	0.9947543867884936
+	63.0	0.0021976207490840122	0.0024963329272127523	0.007095453774305436	-0.0027002122761374107	0.3788577082849416	0.9947543867884936
+	64.0	0.0014982348999415646	0.002536548268239295	0.0064749708724634765	-0.003478501072580347	0.5548640239362448	0.9947543867884936
+	65.0	-0.0012882749955846194	0.002577664693865225	0.0037691318622645113	-0.00634568185343375	0.6173221205562973	0.9947543867884936
+	66.0	-0.0014174743481089346	0.002595405236490892	0.0036747396520929406	-0.00650968834831081	0.5850694994727317	0.9947543867884936
+	67.0	-0.0008684149044120349	0.001627710648128866	0.0023251715283124827	-0.004062001337136552	0.5937764227397334	0.9947543867884936
+	68.0	-0.0005677665091813216	0.0005829714451002166	0.0005760299634153614	-0.0017115629817780046	0.33030019228928054	0.9947543867884936
+	69.0	-0.0001441988742967465	0.00011306872655532237	7.764322737384969e-05	-0.0003660409759673427	0.20245114317466606	0.9947543867884936
+	70.0	-1.2534816694604602e-05	9.079444052194728e-06	5.2791537276585475e-06	-3.0348787116867752e-05	0.16767687263027353	0.9947543867884936
+	71.0	-3.8698633477107997e-07	2.733728868225687e-07	1.4937431595937578e-07	-9.233469855015357e-07	0.15716141944186707	0.9947543867884936
+	72.0	-4.334726971951756e-09	3.035821750457593e-09	1.6215891371653235e-09	-1.0291043081068835e-08	0.15360145476624298	0.9947543867884936
+	73.0	-1.7782302160710556e-11	1.2406312302357967e-11	6.55902084685197e-12	-4.212362516827308e-11	0.15203387716228248	0.9947543867884936
+	74.0	-3.980718749421741e-14	1.8656400079052913e-14	-3.2031226105508263e-15	-7.641125237788399e-14	0.03307652975856855	0.6659407991391801
+	75.0	-1.3106323751982396e-14	3.989511918438121e-16	-1.2323577067209953e-14	-1.3889070436754839e-14	7.141489477437929e-168	2.1567298221862546e-165
